"Step","CIFAR100_CNN_FedSTGM_sgd_lr0.05 - cosine/3","CIFAR100_CNN_FedSTGM_sgd_lr0.05 - cosine/3__MIN","CIFAR100_CNN_FedSTGM_sgd_lr0.05 - cosine/3__MAX","CIFAR100_CNN_FedAvg_sgd_lr0.005 - cosine/3","CIFAR100_CNN_FedAvg_sgd_lr0.005 - cosine/3__MIN","CIFAR100_CNN_FedAvg_sgd_lr0.005 - cosine/3__MAX"
"18","0.070124052464962","0.070124052464962","0.070124052464962","-0.03855763003230095","-0.03855763003230095","-0.03855763003230095"
"19","0.09747728705406189","0.09747728705406189","0.09747728705406189","-0.04524007439613342","-0.04524007439613342","-0.04524007439613342"
"20","0.17521639168262482","0.17521639168262482","0.17521639168262482","-0.060400381684303284","-0.060400381684303284","-0.060400381684303284"
"21","0.17160271108150482","0.17160271108150482","0.17160271108150482","-0.06802378594875336","-0.06802378594875336","-0.06802378594875336"
"22","0.05809532105922699","0.05809532105922699","0.05809532105922699","-0.05202363803982735","-0.05202363803982735","-0.05202363803982735"
"23","0.011501336470246315","0.011501336470246315","0.011501336470246315","-0.0729227289557457","-0.0729227289557457","-0.0729227289557457"
"24","0.10301754623651505","0.10301754623651505","0.10301754623651505","-0.060103122144937515","-0.060103122144937515","-0.060103122144937515"
"25","0.20796744525432587","0.20796744525432587","0.20796744525432587","0.1139264851808548","0.1139264851808548","0.1139264851808548"
"26","0.009914998896420002","0.009914998896420002","0.009914998896420002","0.016889167949557304","0.016889167949557304","0.016889167949557304"
"27","-0.04717101901769638","-0.04717101901769638","-0.04717101901769638","-0.03816412389278412","-0.03816412389278412","-0.03816412389278412"
"28","0.01904985122382641","0.01904985122382641","0.01904985122382641","-0.06202486902475357","-0.06202486902475357","-0.06202486902475357"
"29","0.0367732048034668","0.0367732048034668","0.0367732048034668","-0.06325502693653107","-0.06325502693653107","-0.06325502693653107"
"30","0.1297616958618164","0.1297616958618164","0.1297616958618164","-0.06516307592391968","-0.06516307592391968","-0.06516307592391968"
"31","0.07838106155395508","0.07838106155395508","0.07838106155395508","-0.07031382620334625","-0.07031382620334625","-0.07031382620334625"
"32","0.04259191453456879","0.04259191453456879","0.04259191453456879","-0.06952107697725296","-0.06952107697725296","-0.06952107697725296"
"33","0.0009740838431753218","0.0009740838431753218","0.0009740838431753218","-0.07227391004562378","-0.07227391004562378","-0.07227391004562378"
"34","0.09808922559022903","0.09808922559022903","0.09808922559022903","-0.06660005450248718","-0.06660005450248718","-0.06660005450248718"
"35","-0.05014719069004059","-0.05014719069004059","-0.05014719069004059","-0.07147026062011719","-0.07147026062011719","-0.07147026062011719"
"36","0.039242617785930634","0.039242617785930634","0.039242617785930634","-0.07521803677082062","-0.07521803677082062","-0.07521803677082062"
"37","-0.017773661762475967","-0.017773661762475967","-0.017773661762475967","-0.06867944449186325","-0.06867944449186325","-0.06867944449186325"
"38","0.007786879315972328","0.007786879315972328","0.007786879315972328","-0.06090526655316353","-0.06090526655316353","-0.06090526655316353"
"39","0.020375879481434822","0.020375879481434822","0.020375879481434822","-0.06835310906171799","-0.06835310906171799","-0.06835310906171799"
"40","0.09184862673282623","0.09184862673282623","0.09184862673282623","-0.07269030809402466","-0.07269030809402466","-0.07269030809402466"
"41","0.09706075489521027","0.09706075489521027","0.09706075489521027","-0.0660010427236557","-0.0660010427236557","-0.0660010427236557"
"42","0.11817902326583862","0.11817902326583862","0.11817902326583862","-0.07297816872596741","-0.07297816872596741","-0.07297816872596741"
"43","0.03682510182261467","0.03682510182261467","0.03682510182261467","-0.070068359375","-0.070068359375","-0.070068359375"
"44","0.029998701065778732","0.029998701065778732","0.029998701065778732","-0.07392407208681107","-0.07392407208681107","-0.07392407208681107"
"45","0.039334241300821304","0.039334241300821304","0.039334241300821304","-0.06597436964511871","-0.06597436964511871","-0.06597436964511871"
"46","0.014731470495462418","0.014731470495462418","0.014731470495462418","-0.07079813629388809","-0.07079813629388809","-0.07079813629388809"
"47","0.03949394077062607","0.03949394077062607","0.03949394077062607","-0.07036764174699783","-0.07036764174699783","-0.07036764174699783"
"48","0.049455057829618454","0.049455057829618454","0.049455057829618454","-0.0724274292588234","-0.0724274292588234","-0.0724274292588234"
"49","0.01928531937301159","0.01928531937301159","0.01928531937301159","-0.0671311691403389","-0.0671311691403389","-0.0671311691403389"
"50","0.0966489166021347","0.0966489166021347","0.0966489166021347","0.10343089699745178","0.10343089699745178","0.10343089699745178"
"51","0.12337736040353775","0.12337736040353775","0.12337736040353775","-0.011015430092811584","-0.011015430092811584","-0.011015430092811584"
"52","-0.00840738508850336","-0.00840738508850336","-0.00840738508850336","-0.07997483015060425","-0.07997483015060425","-0.07997483015060425"
"53","0.04152118042111397","0.04152118042111397","0.04152118042111397","-0.12155468761920929","-0.12155468761920929","-0.12155468761920929"
"54","0.12735693156719208","0.12735693156719208","0.12735693156719208","-0.13635189831256866","-0.13635189831256866","-0.13635189831256866"
"55","0.08972868323326111","0.08972868323326111","0.08972868323326111","-0.13356339931488037","-0.13356339931488037","-0.13356339931488037"
"56","0.15494276583194733","0.15494276583194733","0.15494276583194733","-0.12866242229938507","-0.12866242229938507","-0.12866242229938507"
"57","0.06414855271577835","0.06414855271577835","0.06414855271577835","-0.13881365954875946","-0.13881365954875946","-0.13881365954875946"
"58","0.0908779427409172","0.0908779427409172","0.0908779427409172","-0.13234589993953705","-0.13234589993953705","-0.13234589993953705"
"59","0.14014460146427155","0.14014460146427155","0.14014460146427155","-0.13871906697750092","-0.13871906697750092","-0.13871906697750092"
"60","0.2025352269411087","0.2025352269411087","0.2025352269411087","-0.16203811764717102","-0.16203811764717102","-0.16203811764717102"
"61","0.19045893847942352","0.19045893847942352","0.19045893847942352","-0.15442217886447906","-0.15442217886447906","-0.15442217886447906"
"62","0.20970652997493744","0.20970652997493744","0.20970652997493744","-0.16154223680496216","-0.16154223680496216","-0.16154223680496216"
"63","0.09757044911384583","0.09757044911384583","0.09757044911384583","-0.15606820583343506","-0.15606820583343506","-0.15606820583343506"
"64","0.10180550068616867","0.10180550068616867","0.10180550068616867","-0.14285404980182648","-0.14285404980182648","-0.14285404980182648"
"65","0.07206348329782486","0.07206348329782486","0.07206348329782486","-0.1708664745092392","-0.1708664745092392","-0.1708664745092392"
"66","0.10805340856313705","0.10805340856313705","0.10805340856313705","-0.14948974549770355","-0.14948974549770355","-0.14948974549770355"
"67","0.005891853012144566","0.005891853012144566","0.005891853012144566","-0.1414397656917572","-0.1414397656917572","-0.1414397656917572"
"68","0.14851446449756622","0.14851446449756622","0.14851446449756622","-0.16785958409309387","-0.16785958409309387","-0.16785958409309387"
"69","0.11213751137256622","0.11213751137256622","0.11213751137256622","-0.15631502866744995","-0.15631502866744995","-0.15631502866744995"
"70","0.1649148166179657","0.1649148166179657","0.1649148166179657","-0.1794152855873108","-0.1794152855873108","-0.1794152855873108"
"71","0.14532101154327393","0.14532101154327393","0.14532101154327393","-0.16518905758857727","-0.16518905758857727","-0.16518905758857727"
"72","0.12547844648361206","0.12547844648361206","0.12547844648361206","-0.15123890340328217","-0.15123890340328217","-0.15123890340328217"
"73","0.18938766419887543","0.18938766419887543","0.18938766419887543","-0.14134463667869568","-0.14134463667869568","-0.14134463667869568"
"74","0.23112258315086365","0.23112258315086365","0.23112258315086365","-0.15436066687107086","-0.15436066687107086","-0.15436066687107086"
"75","0.15680284798145294","0.15680284798145294","0.15680284798145294","0.09750573337078094","0.09750573337078094","0.09750573337078094"
"76","0.05344538018107414","0.05344538018107414","0.05344538018107414","0.01906478963792324","0.01906478963792324","0.01906478963792324"
"77","0.02958259917795658","0.02958259917795658","0.02958259917795658","-0.04360517859458923","-0.04360517859458923","-0.04360517859458923"
"78","0.06032869219779968","0.06032869219779968","0.06032869219779968","-0.08118178695440292","-0.08118178695440292","-0.08118178695440292"
"79","0.06819456070661545","0.06819456070661545","0.06819456070661545","-0.10736797749996185","-0.10736797749996185","-0.10736797749996185"
"80","0.198102667927742","0.198102667927742","0.198102667927742","-0.134100541472435","-0.134100541472435","-0.134100541472435"
"81","0.15915559232234955","0.15915559232234955","0.15915559232234955","-0.16778311133384705","-0.16778311133384705","-0.16778311133384705"
"82","0.19735629856586456","0.19735629856586456","0.19735629856586456","-0.14228403568267822","-0.14228403568267822","-0.14228403568267822"
"83","0.06336866319179535","0.06336866319179535","0.06336866319179535","-0.15553486347198486","-0.15553486347198486","-0.15553486347198486"
"84","0.11876220256090164","0.11876220256090164","0.11876220256090164","-0.18224214017391205","-0.18224214017391205","-0.18224214017391205"
"85","0.03217422962188721","0.03217422962188721","0.03217422962188721","-0.17689350247383118","-0.17689350247383118","-0.17689350247383118"
"86","0.15401087701320648","0.15401087701320648","0.15401087701320648","-0.19127438962459564","-0.19127438962459564","-0.19127438962459564"
"87","0.04474126175045967","0.04474126175045967","0.04474126175045967","-0.16602519154548645","-0.16602519154548645","-0.16602519154548645"
"88","0.13895168900489807","0.13895168900489807","0.13895168900489807","-0.18622876703739166","-0.18622876703739166","-0.18622876703739166"
"89","0.060745563358068466","0.060745563358068466","0.060745563358068466","-0.16451942920684814","-0.16451942920684814","-0.16451942920684814"
"90","0.09316123276948929","0.09316123276948929","0.09316123276948929","-0.21552686393260956","-0.21552686393260956","-0.21552686393260956"
"91","0.07397668063640594","0.07397668063640594","0.07397668063640594","-0.1750485748052597","-0.1750485748052597","-0.1750485748052597"
"92","0.031731072813272476","0.031731072813272476","0.031731072813272476","-0.18915341794490814","-0.18915341794490814","-0.18915341794490814"
"93","0.07441572099924088","0.07441572099924088","0.07441572099924088","-0.2078065574169159","-0.2078065574169159","-0.2078065574169159"
"94","0.059406429529190063","0.059406429529190063","0.059406429529190063","-0.21639998257160187","-0.21639998257160187","-0.21639998257160187"
"95","0.09937239438295364","0.09937239438295364","0.09937239438295364","-0.18003273010253906","-0.18003273010253906","-0.18003273010253906"
"96","0.09477533400058746","0.09477533400058746","0.09477533400058746","-0.19173723459243774","-0.19173723459243774","-0.19173723459243774"
"97","0.10187280178070068","0.10187280178070068","0.10187280178070068","-0.19600753486156464","-0.19600753486156464","-0.19600753486156464"
"98","0.16152510046958923","0.16152510046958923","0.16152510046958923","-0.20958399772644043","-0.20958399772644043","-0.20958399772644043"
"99","0.10926419496536255","0.10926419496536255","0.10926419496536255","-0.21389009058475494","-0.21389009058475494","-0.21389009058475494"
"100","0.5988543033599854","0.5988543033599854","0.5988543033599854","0.6006541848182678","0.6006541848182678","0.6006541848182678"
"101","0.4538346827030182","0.4538346827030182","0.4538346827030182","0.40287649631500244","0.40287649631500244","0.40287649631500244"
"102","0.24185678362846375","0.24185678362846375","0.24185678362846375","0.22382648289203644","0.22382648289203644","0.22382648289203644"
"103","0.2450702041387558","0.2450702041387558","0.2450702041387558","0.2571597397327423","0.2571597397327423","0.2571597397327423"
"104","0.2943461835384369","0.2943461835384369","0.2943461835384369","0.3141510486602783","0.3141510486602783","0.3141510486602783"
"105","0.3050353229045868","0.3050353229045868","0.3050353229045868","0.23592740297317505","0.23592740297317505","0.23592740297317505"
"106","0.37800779938697815","0.37800779938697815","0.37800779938697815","0.27296072244644165","0.27296072244644165","0.27296072244644165"
"107","0.3518661558628082","0.3518661558628082","0.3518661558628082","0.24840939044952393","0.24840939044952393","0.24840939044952393"
"108","0.36268019676208496","0.36268019676208496","0.36268019676208496","0.24806933104991913","0.24806933104991913","0.24806933104991913"
"109","0.3419707417488098","0.3419707417488098","0.3419707417488098","0.20540843904018402","0.20540843904018402","0.20540843904018402"
"110","0.2892207205295563","0.2892207205295563","0.2892207205295563","0.17624296247959137","0.17624296247959137","0.17624296247959137"
"111","0.2544769048690796","0.2544769048690796","0.2544769048690796","0.24720486998558044","0.24720486998558044","0.24720486998558044"
"112","0.32576537132263184","0.32576537132263184","0.32576537132263184","0.2453901767730713","0.2453901767730713","0.2453901767730713"
"113","0.2526649832725525","0.2526649832725525","0.2526649832725525","0.26304349303245544","0.26304349303245544","0.26304349303245544"
"114","0.26780858635902405","0.26780858635902405","0.26780858635902405","0.19549548625946045","0.19549548625946045","0.19549548625946045"
"115","0.22681058943271637","0.22681058943271637","0.22681058943271637","0.25510936975479126","0.25510936975479126","0.25510936975479126"
"116","0.3348553776741028","0.3348553776741028","0.3348553776741028","0.21319858729839325","0.21319858729839325","0.21319858729839325"
"117","0.221323624253273","0.221323624253273","0.221323624253273","0.2944810390472412","0.2944810390472412","0.2944810390472412"
"118","0.3074321150779724","0.3074321150779724","0.3074321150779724","0.25563564896583557","0.25563564896583557","0.25563564896583557"
"119","0.19107592105865479","0.19107592105865479","0.19107592105865479","0.22411516308784485","0.22411516308784485","0.22411516308784485"
"120","0.3211633861064911","0.3211633861064911","0.3211633861064911","0.1929730623960495","0.1929730623960495","0.1929730623960495"
"121","0.2480727732181549","0.2480727732181549","0.2480727732181549","0.32601693272590637","0.32601693272590637","0.32601693272590637"
"122","0.310188889503479","0.310188889503479","0.310188889503479","0.3307478129863739","0.3307478129863739","0.3307478129863739"
"123","0.2711716890335083","0.2711716890335083","0.2711716890335083","0.24537357687950134","0.24537357687950134","0.24537357687950134"
"124","0.3342999815940857","0.3342999815940857","0.3342999815940857","0.18812242150306702","0.18812242150306702","0.18812242150306702"
"125","0.13968442380428314","0.13968442380428314","0.13968442380428314","0.04350542277097702","0.04350542277097702","0.04350542277097702"
"126","0.10025475174188614","0.10025475174188614","0.10025475174188614","0.005129185039550066","0.005129185039550066","0.005129185039550066"
"127","0.07240627706050873","0.07240627706050873","0.07240627706050873","-0.017189210280776024","-0.017189210280776024","-0.017189210280776024"
"128","0.09353819489479065","0.09353819489479065","0.09353819489479065","-0.03692474961280823","-0.03692474961280823","-0.03692474961280823"
"129","0.1345353126525879","0.1345353126525879","0.1345353126525879","-0.05386713519692421","-0.05386713519692421","-0.05386713519692421"
"130","0.20477508008480072","0.20477508008480072","0.20477508008480072","-0.049447719007730484","-0.049447719007730484","-0.049447719007730484"
"131","0.17770332098007202","0.17770332098007202","0.17770332098007202","-0.050578828901052475","-0.050578828901052475","-0.050578828901052475"
"132","0.22211875021457672","0.22211875021457672","0.22211875021457672","-0.06327572464942932","-0.06327572464942932","-0.06327572464942932"
"133","0.21665562689304352","0.21665562689304352","0.21665562689304352","-0.0666150376200676","-0.0666150376200676","-0.0666150376200676"
"134","0.19796013832092285","0.19796013832092285","0.19796013832092285","-0.06869969516992569","-0.06869969516992569","-0.06869969516992569"
"135","0.2251775562763214","0.2251775562763214","0.2251775562763214","-0.0752483680844307","-0.0752483680844307","-0.0752483680844307"
"136","0.1673152595758438","0.1673152595758438","0.1673152595758438","-0.06823959946632385","-0.06823959946632385","-0.06823959946632385"
"137","0.24463103711605072","0.24463103711605072","0.24463103711605072","-0.07672885060310364","-0.07672885060310364","-0.07672885060310364"
"138","0.13880103826522827","0.13880103826522827","0.13880103826522827","-0.09080676734447479","-0.09080676734447479","-0.09080676734447479"
"139","0.1847003698348999","0.1847003698348999","0.1847003698348999","-0.0703132152557373","-0.0703132152557373","-0.0703132152557373"
"140","0.11737684905529022","0.11737684905529022","0.11737684905529022","-0.08682319521903992","-0.08682319521903992","-0.08682319521903992"
"141","0.15489457547664642","0.15489457547664642","0.15489457547664642","-0.06971585005521774","-0.06971585005521774","-0.06971585005521774"
"142","0.08934900164604187","0.08934900164604187","0.08934900164604187","-0.08949114382266998","-0.08949114382266998","-0.08949114382266998"
"143","0.1330532729625702","0.1330532729625702","0.1330532729625702","-0.08240114152431488","-0.08240114152431488","-0.08240114152431488"
"144","0.08820313215255737","0.08820313215255737","0.08820313215255737","-0.09586185216903687","-0.09586185216903687","-0.09586185216903687"
"145","0.13611161708831787","0.13611161708831787","0.13611161708831787","-0.09026092290878296","-0.09026092290878296","-0.09026092290878296"
"146","0.083048976957798","0.083048976957798","0.083048976957798","-0.10374923795461655","-0.10374923795461655","-0.10374923795461655"
"147","0.1246529370546341","0.1246529370546341","0.1246529370546341","-0.09041204303503036","-0.09041204303503036","-0.09041204303503036"
"148","0.0980638712644577","0.0980638712644577","0.0980638712644577","-0.08210285007953644","-0.08210285007953644","-0.08210285007953644"
"149","0.14950498938560486","0.14950498938560486","0.14950498938560486","-0.09409543871879578","-0.09409543871879578","-0.09409543871879578"
"150","0.08816436678171158","0.08816436678171158","0.08816436678171158","0.10298965126276016","0.10298965126276016","0.10298965126276016"
"151","0.10478495061397552","0.10478495061397552","0.10478495061397552","0.014986755326390266","0.014986755326390266","0.014986755326390266"
"152","0.06253576278686523","0.06253576278686523","0.06253576278686523","-0.04053756594657898","-0.04053756594657898","-0.04053756594657898"
"153","0.06721372902393341","0.06721372902393341","0.06721372902393341","-0.07401768863201141","-0.07401768863201141","-0.07401768863201141"
"154","0.011565201915800571","0.011565201915800571","0.011565201915800571","-0.09437567740678787","-0.09437567740678787","-0.09437567740678787"
"155","0.08111949265003204","0.08111949265003204","0.08111949265003204","-0.10284025967121124","-0.10284025967121124","-0.10284025967121124"
"156","0.06528948992490768","0.06528948992490768","0.06528948992490768","-0.10195432603359222","-0.10195432603359222","-0.10195432603359222"
"157","0.1042485162615776","0.1042485162615776","0.1042485162615776","-0.09935901314020157","-0.09935901314020157","-0.09935901314020157"
"158","0.0728272944688797","0.0728272944688797","0.0728272944688797","-0.10813622921705246","-0.10813622921705246","-0.10813622921705246"
"159","0.12267372012138367","0.12267372012138367","0.12267372012138367","-0.11843952536582947","-0.11843952536582947","-0.11843952536582947"
"160","0.11732513457536697","0.11732513457536697","0.11732513457536697","-0.08916575461626053","-0.08916575461626053","-0.08916575461626053"
"161","0.14978720247745514","0.14978720247745514","0.14978720247745514","-0.10859356820583344","-0.10859356820583344","-0.10859356820583344"
"162","0.10225566476583481","0.10225566476583481","0.10225566476583481","-0.09897340089082718","-0.09897340089082718","-0.09897340089082718"
"163","0.15925689041614532","0.15925689041614532","0.15925689041614532","-0.1160975843667984","-0.1160975843667984","-0.1160975843667984"
"164","0.1296972781419754","0.1296972781419754","0.1296972781419754","-0.0987187922000885","-0.0987187922000885","-0.0987187922000885"
"165","0.133233904838562","0.133233904838562","0.133233904838562","-0.11508674174547195","-0.11508674174547195","-0.11508674174547195"
"166","0.06536643207073212","0.06536643207073212","0.06536643207073212","-0.11088822036981583","-0.11088822036981583","-0.11088822036981583"
"167","0.12381179630756378","0.12381179630756378","0.12381179630756378","-0.11119749397039413","-0.11119749397039413","-0.11119749397039413"
"168","0.046308401972055435","0.046308401972055435","0.046308401972055435","-0.11510712653398514","-0.11510712653398514","-0.11510712653398514"
"169","0.13364578783512115","0.13364578783512115","0.13364578783512115","-0.12478760629892349","-0.12478760629892349","-0.12478760629892349"
"170","0.05500606447458267","0.05500606447458267","0.05500606447458267","-0.11457619816064835","-0.11457619816064835","-0.11457619816064835"
"171","0.15334700047969818","0.15334700047969818","0.15334700047969818","-0.10645650327205658","-0.10645650327205658","-0.10645650327205658"
"172","0.07518864423036575","0.07518864423036575","0.07518864423036575","-0.11623338609933853","-0.11623338609933853","-0.11623338609933853"
"173","0.18736840784549713","0.18736840784549713","0.18736840784549713","-0.10972937196493149","-0.10972937196493149","-0.10972937196493149"
"174","0.06591638177633286","0.06591638177633286","0.06591638177633286","-0.09819868206977844","-0.09819868206977844","-0.09819868206977844"
"175","0.1259753704071045","0.1259753704071045","0.1259753704071045","0.06400205940008163","0.06400205940008163","0.06400205940008163"
"176","0.041335441172122955","0.041335441172122955","0.041335441172122955","0.0012128575472161174","0.0012128575472161174","0.0012128575472161174"
"177","0.04684912785887718","0.04684912785887718","0.04684912785887718","-0.0520414374768734","-0.0520414374768734","-0.0520414374768734"
"178","0.023915020748972893","0.023915020748972893","0.023915020748972893","-0.08015021681785583","-0.08015021681785583","-0.08015021681785583"
"179","0.027310146018862724","0.027310146018862724","0.027310146018862724","-0.0767778754234314","-0.0767778754234314","-0.0767778754234314"
"180","0.036880817264318466","0.036880817264318466","0.036880817264318466","-0.09157927334308624","-0.09157927334308624","-0.09157927334308624"
"181","0.06453099846839905","0.06453099846839905","0.06453099846839905","-0.08196568489074707","-0.08196568489074707","-0.08196568489074707"
"182","0.06977707147598267","0.06977707147598267","0.06977707147598267","-0.08843465149402618","-0.08843465149402618","-0.08843465149402618"
"183","0.10494447499513626","0.10494447499513626","0.10494447499513626","-0.0943135991692543","-0.0943135991692543","-0.0943135991692543"
"184","0.08923704922199249","0.08923704922199249","0.08923704922199249","-0.09666109085083008","-0.09666109085083008","-0.09666109085083008"
"185","0.0987955778837204","0.0987955778837204","0.0987955778837204","-0.1006372943520546","-0.1006372943520546","-0.1006372943520546"
"186","0.11898071318864822","0.11898071318864822","0.11898071318864822","-0.10095438361167908","-0.10095438361167908","-0.10095438361167908"
"187","0.11941378563642502","0.11941378563642502","0.11941378563642502","-0.08363191783428192","-0.08363191783428192","-0.08363191783428192"
"188","0.16184289753437042","0.16184289753437042","0.16184289753437042","-0.09734641015529633","-0.09734641015529633","-0.09734641015529633"
"189","0.1446162313222885","0.1446162313222885","0.1446162313222885","-0.09543339908123016","-0.09543339908123016","-0.09543339908123016"
"190","0.17085817456245422","0.17085817456245422","0.17085817456245422","-0.09878142923116684","-0.09878142923116684","-0.09878142923116684"
"191","0.12305252999067307","0.12305252999067307","0.12305252999067307","-0.09771822392940521","-0.09771822392940521","-0.09771822392940521"
"192","0.15827453136444092","0.15827453136444092","0.15827453136444092","-0.10177015513181686","-0.10177015513181686","-0.10177015513181686"
"193","0.0747268870472908","0.0747268870472908","0.0747268870472908","-0.0930921658873558","-0.0930921658873558","-0.0930921658873558"
"194","0.08935463428497314","0.08935463428497314","0.08935463428497314","-0.11197680234909058","-0.11197680234909058","-0.11197680234909058"
"195","0.051914237439632416","0.051914237439632416","0.051914237439632416","-0.12336701899766922","-0.12336701899766922","-0.12336701899766922"
"196","0.07035607099533081","0.07035607099533081","0.07035607099533081","-0.1012595146894455","-0.1012595146894455","-0.1012595146894455"
"197","0.044774409383535385","0.044774409383535385","0.044774409383535385","-0.10012359172105789","-0.10012359172105789","-0.10012359172105789"
"198","0.05098356306552887","0.05098356306552887","0.05098356306552887","-0.11624762415885925","-0.11624762415885925","-0.11624762415885925"
"199","0.047974858433008194","0.047974858433008194","0.047974858433008194","-0.10651986300945282","-0.10651986300945282","-0.10651986300945282"
"200","0.08828654885292053","0.08828654885292053","0.08828654885292053","0.04881777986884117","0.04881777986884117","0.04881777986884117"
"201","0.05982443317770958","0.05982443317770958","0.05982443317770958","-0.04234343022108078","-0.04234343022108078","-0.04234343022108078"
"202","0.06853561103343964","0.06853561103343964","0.06853561103343964","-0.0656076967716217","-0.0656076967716217","-0.0656076967716217"
"203","0.04918932542204857","0.04918932542204857","0.04918932542204857","-0.08794890344142914","-0.08794890344142914","-0.08794890344142914"
"204","0.09790009260177612","0.09790009260177612","0.09790009260177612","-0.10847204178571701","-0.10847204178571701","-0.10847204178571701"
"205","0.06370421499013901","0.06370421499013901","0.06370421499013901","-0.10671275109052658","-0.10671275109052658","-0.10671275109052658"
"206","0.13499967753887177","0.13499967753887177","0.13499967753887177","-0.10248194634914398","-0.10248194634914398","-0.10248194634914398"
"207","0.07696519047021866","0.07696519047021866","0.07696519047021866","-0.11465375870466232","-0.11465375870466232","-0.11465375870466232"
"208","0.14280948042869568","0.14280948042869568","0.14280948042869568","-0.11178942024707794","-0.11178942024707794","-0.11178942024707794"
"209","0.09318749606609344","0.09318749606609344","0.09318749606609344","-0.11887484788894653","-0.11887484788894653","-0.11887484788894653"
"210","0.18139547109603882","0.18139547109603882","0.18139547109603882","-0.11509349197149277","-0.11509349197149277","-0.11509349197149277"
"211","0.11420539766550064","0.11420539766550064","0.11420539766550064","-0.14419083297252655","-0.14419083297252655","-0.14419083297252655"
"212","0.2032240480184555","0.2032240480184555","0.2032240480184555","-0.14109478890895844","-0.14109478890895844","-0.14109478890895844"
"213","0.13381074368953705","0.13381074368953705","0.13381074368953705","-0.10632361471652985","-0.10632361471652985","-0.10632361471652985"
"214","0.22064685821533203","0.22064685821533203","0.22064685821533203","-0.1241050511598587","-0.1241050511598587","-0.1241050511598587"
"215","0.11932732164859772","0.11932732164859772","0.11932732164859772","-0.1437806487083435","-0.1437806487083435","-0.1437806487083435"
"216","0.15184342861175537","0.15184342861175537","0.15184342861175537","-0.12767614424228668","-0.12767614424228668","-0.12767614424228668"
"217","0.1060321107506752","0.1060321107506752","0.1060321107506752","-0.12377723306417465","-0.12377723306417465","-0.12377723306417465"
"218","0.14587987959384918","0.14587987959384918","0.14587987959384918","-0.12202421575784683","-0.12202421575784683","-0.12202421575784683"
"219","0.08640016615390778","0.08640016615390778","0.08640016615390778","-0.12498996406793594","-0.12498996406793594","-0.12498996406793594"
"220","0.12318191677331924","0.12318191677331924","0.12318191677331924","-0.13663922250270844","-0.13663922250270844","-0.13663922250270844"
"221","0.07410935312509537","0.07410935312509537","0.07410935312509537","-0.14336518943309784","-0.14336518943309784","-0.14336518943309784"
"222","0.10214179754257202","0.10214179754257202","0.10214179754257202","-0.11498547345399857","-0.11498547345399857","-0.11498547345399857"
"223","0.09122911840677261","0.09122911840677261","0.09122911840677261","-0.13660217821598053","-0.13660217821598053","-0.13660217821598053"
