"Step","IMAGENET1k_CNN_FedAvg_sgd_lr0.005_20classes_st - Global/Timestep Angle After","IMAGENET1k_CNN_FedAvg_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MIN","IMAGENET1k_CNN_FedAvg_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes_st - Global/Timestep Angle After","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MAX","IMAGENET1k_CNN_FedALA_sgd_lr0.005_20classes_st - Global/Timestep Angle After","IMAGENET1k_CNN_FedALA_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MIN","IMAGENET1k_CNN_FedALA_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MAX","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_20classes[t] - Global/Timestep Angle After","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_20classes[t] - Global/Timestep Angle After__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_20classes[t] - Global/Timestep Angle After__MAX"
"118","0.2544361535385251","0.2544361535385251","0.2544361535385251","0.25364825715310874","0.25364825715310874","0.25364825715310874","0.2538808552995324","0.2538808552995324","0.2538808552995324","0.38267389047145844","0.38267389047145844","0.38267389047145844"
"119","0.2527923543825746","0.2527923543825746","0.2527923543825746","0.25355542889609933","0.25355542889609933","0.25355542889609933","0.25248977206647394","0.25248977206647394","0.25248977206647394","0.37266736805438994","0.37266736805438994","0.37266736805438994"
"120","0.2525034249685705","0.2525034249685705","0.2525034249685705","0.2537750247605145","0.2537750247605145","0.2537750247605145","0.2517145672440529","0.2517145672440529","0.2517145672440529","0.38018957936763764","0.38018957936763764","0.38018957936763764"
"121","0.2521442465260625","0.2521442465260625","0.2521442465260625","0.2524292042627931","0.2524292042627931","0.2524292042627931","0.2519230837188661","0.2519230837188661","0.2519230837188661","0.37148260021209717","0.37148260021209717","0.37148260021209717"
"122","0.2517591891698539","0.2517591891698539","0.2517591891698539","0.252051994882524","0.252051994882524","0.252051994882524","0.2506613204553723","0.2506613204553723","0.2506613204553723","0.35954941499233245","0.35954941499233245","0.35954941499233245"
"123","0.25132864713855085","0.25132864713855085","0.25132864713855085","0.2516180342100561","0.2516180342100561","0.2516180342100561","0.25059439582377674","0.25059439582377674","0.25059439582377674","0.3706008459329605","0.3706008459329605","0.3706008459329605"
"124","0.2504122371003032","0.2504122371003032","0.2504122371003032","0.2506685372814536","0.2506685372814536","0.2506685372814536","0.24998366668820382","0.24998366668820382","0.24998366668820382","0.3786065697669983","0.3786065697669983","0.3786065697669983"
"125","0.25023291020840405","0.25023291020840405","0.25023291020840405","0.25082161543890835","0.25082161543890835","0.25082161543890835","0.24984806457161904","0.24984806457161904","0.24984806457161904","0.38271323096752163","0.38271323096752163","0.38271323096752163"
"126","0.2426136755539725","0.2426136755539725","0.2426136755539725","0.24279402029933408","0.24279402029933408","0.24279402029933408","0.2411681319968516","0.2411681319968516","0.2411681319968516","0.30363418406082526","0.30363418406082526","0.30363418406082526"
"127","0.24037660703114752","0.24037660703114752","0.24037660703114752","0.24174248250977445","0.24174248250977445","0.24174248250977445","0.2389678313170508","0.2389678313170508","0.2389678313170508","0.3086589420835177","0.3086589420835177","0.3086589420835177"
"128","0.2388590659144231","0.2388590659144231","0.2388590659144231","0.23950905094647573","0.23950905094647573","0.23950905094647573","0.23730179074175087","0.23730179074175087","0.23730179074175087","0.3544755736986796","0.3544755736986796","0.3544755736986796"
"129","0.2381317433849391","0.2381317433849391","0.2381317433849391","0.23850225563574998","0.23850225563574998","0.23850225563574998","0.23639234674240772","0.23639234674240772","0.23639234674240772","0.3642107517355018","0.3642107517355018","0.3642107517355018"
"130","0.23664042303442126","0.23664042303442126","0.23664042303442126","0.237210657623493","0.237210657623493","0.237210657623493","0.23509046414013332","0.23509046414013332","0.23509046414013332","0.4194046398003896","0.4194046398003896","0.4194046398003896"
"131","0.2352428483362827","0.2352428483362827","0.2352428483362827","0.23666314878242298","0.23666314878242298","0.23666314878242298","0.23381701359887505","0.23381701359887505","0.23381701359887505","0.3693853510750665","0.3693853510750665","0.3693853510750665"
"132","0.2356780937122595","0.2356780937122595","0.2356780937122595","0.23553707599122492","0.23553707599122492","0.23553707599122492","0.23210642103416224","0.23210642103416224","0.23210642103416224","0.3361419859031836","0.3361419859031836","0.3361419859031836"
"133","0.23428227080601371","0.23428227080601371","0.23428227080601371","0.23499657614156605","0.23499657614156605","0.23499657614156605","0.2323157877738898","0.2323157877738898","0.2323157877738898","0.31489470460348656","0.31489470460348656","0.31489470460348656"
"134","0.23364808208102153","0.23364808208102153","0.23364808208102153","0.2348940383694652","0.2348940383694652","0.2348940383694652","0.2312805185508397","0.2312805185508397","0.2312805185508397","0.33186303493049407","0.33186303493049407","0.33186303493049407"
"135","0.23322998459657862","0.23322998459657862","0.23322998459657862","0.23335980062579945","0.23335980062579945","0.23335980062579945","0.2304286832895337","0.2304286832895337","0.2304286832895337","0.3300100665125582","0.3300100665125582","0.3300100665125582"
"136","0.23200762537566738","0.23200762537566738","0.23200762537566738","0.23262561848904523","0.23262561848904523","0.23262561848904523","0.2300121025971344","0.2300121025971344","0.2300121025971344","0.385941656678915","0.385941656678915","0.385941656678915"
"137","0.23169928836739725","0.23169928836739725","0.23169928836739725","0.2316484584317853","0.2316484584317853","0.2316484584317853","0.22957693025430975","0.22957693025430975","0.22957693025430975","0.3318065945472982","0.3318065945472982","0.3318065945472982"
"138","0.2311775784034075","0.2311775784034075","0.2311775784034075","0.23059637772643732","0.23059637772643732","0.23059637772643732","0.22803603348373952","0.22803603348373952","0.22803603348373952","0.3886710916956266","0.3886710916956266","0.3886710916956266"
"139","0.23003999051741428","0.23003999051741428","0.23003999051741428","0.22983184920416938","0.22983184920416938","0.22983184920416938","0.22785605621627636","0.22785605621627636","0.22785605621627636","0.3523623664346006","0.3523623664346006","0.3523623664346006"
"140","0.22932872883975505","0.22932872883975505","0.22932872883975505","0.22959018029893438","0.22959018029893438","0.22959018029893438","0.22754653410003003","0.22754653410003003","0.22754653410003003","0.3795210955871476","0.3795210955871476","0.3795210955871476"
"141","0.22886611822371683","0.22886611822371683","0.22886611822371683","0.22952537248428498","0.22952537248428498","0.22952537248428498","0.22659799929501281","0.22659799929501281","0.22659799929501281","0.33883742574188447","0.33883742574188447","0.33883742574188447"
"142","0.22852687953143483","0.22852687953143483","0.22852687953143483","0.22816523218320475","0.22816523218320475","0.22816523218320475","0.22537881833138979","0.22537881833138979","0.22537881833138979","0.3905413305593861","0.3905413305593861","0.3905413305593861"
"143","0.22744376907228597","0.22744376907228597","0.22744376907228597","0.22698268001485203","0.22698268001485203","0.22698268001485203","0.22543570780609218","0.22543570780609218","0.22543570780609218","0.32045010866390333","0.32045010866390333","0.32045010866390333"
"144","0.22668716420109072","0.22668716420109072","0.22668716420109072","0.226744300339164","0.226744300339164","0.226744300339164","0.2247597405790455","0.2247597405790455","0.2247597405790455","0.3480305573178662","0.3480305573178662","0.3480305573178662"
"145","0.22545278820002246","0.22545278820002246","0.22545278820002246","0.2263045321063449","0.2263045321063449","0.2263045321063449","0.2235809760582116","0.2235809760582116","0.2235809760582116","0.32472052839067245","0.32472052839067245","0.32472052839067245"
"146","0.22550106002017856","0.22550106002017856","0.22550106002017856","0.22524775153336427","0.22524775153336427","0.22524775153336427","0.22325883919580117","0.22325883919580117","0.22325883919580117","0.3623279639416271","0.3623279639416271","0.3623279639416271"
"147","0.2247063103908052","0.2247063103908052","0.2247063103908052","0.22571434662677348","0.22571434662677348","0.22571434662677348","0.2221021637165298","0.2221021637165298","0.2221021637165298","0.3294673172136148","0.3294673172136148","0.3294673172136148"
"148","0.22438192813553745","0.22438192813553745","0.22438192813553745","0.22362116898616982","0.22362116898616982","0.22362116898616982","0.22155093832665848","0.22155093832665848","0.22155093832665848","0.3612051153348552","0.3612051153348552","0.3612051153348552"
"149","0.22348060748643345","0.22348060748643345","0.22348060748643345","0.2239244322758168","0.2239244322758168","0.2239244322758168","0.22169191795918677","0.22169191795918677","0.22169191795918677","0.3291460370024045","0.3291460370024045","0.3291460370024045"
"150","0.22373525702084104","0.22373525702084104","0.22373525702084104","0.22354352519743972","0.22354352519743972","0.22354352519743972","0.22111766716051431","0.22111766716051431","0.22111766716051431","0.363477169142829","0.363477169142829","0.363477169142829"
"151","0.2188855839988255","0.2188855839988255","0.2188855839988255","0.21845058484231028","0.21845058484231028","0.21845058484231028","0.21670879885098154","0.21670879885098154","0.21670879885098154","0.274208352486698","0.274208352486698","0.274208352486698"
"152","0.21753614821034123","0.21753614821034123","0.21753614821034123","0.21756898854498047","0.21756898854498047","0.21756898854498047","0.21563080256063566","0.21563080256063566","0.21563080256063566","0.2997907428717127","0.2997907428717127","0.2997907428717127"
"153","0.21678960205873057","0.21678960205873057","0.21678960205873057","0.21592292158047155","0.21592292158047155","0.21592292158047155","0.2145111153120821","0.2145111153120821","0.2145111153120821","0.29414163298752843","0.29414163298752843","0.29414163298752843"
"154","0.21427662120181687","0.21427662120181687","0.21427662120181687","0.2153994467185468","0.2153994467185468","0.2153994467185468","0.2133765176907942","0.2133765176907942","0.2133765176907942","0.36822307480841265","0.36822307480841265","0.36822307480841265"
"155","0.2142325347745601","0.2142325347745601","0.2142325347745601","0.21399270344373522","0.21399270344373522","0.21399270344373522","0.2126763836708756","0.2126763836708756","0.2126763836708756","0.3360107958925014","0.3360107958925014","0.3360107958925014"
"156","0.2128542774565974","0.2128542774565974","0.2128542774565974","0.21332278589204867","0.21332278589204867","0.21332278589204867","0.21136411473687206","0.21136411473687206","0.21136411473687206","0.33033257394420856","0.33033257394420856","0.33033257394420856"
"157","0.21157030747557173","0.21157030747557173","0.21157030747557173","0.2121221011314465","0.2121221011314465","0.2121221011314465","0.2110567866710528","0.2110567866710528","0.2110567866710528","0.3012795771263084","0.3012795771263084","0.3012795771263084"
"158","0.21124801381053973","0.21124801381053973","0.21124801381053973","0.21101564971387995","0.21101564971387995","0.21101564971387995","0.2101728843392006","0.2101728843392006","0.2101728843392006","0.3342088263861987","0.3342088263861987","0.3342088263861987"
"159","0.21046708038038744","0.21046708038038744","0.21046708038038744","0.21040651423438472","0.21040651423438472","0.21040651423438472","0.2096644887510611","0.2096644887510611","0.2096644887510611","0.3119055082603377","0.3119055082603377","0.3119055082603377"
"160","0.20940080231473762","0.20940080231473762","0.20940080231473762","0.2098770537850808","0.2098770537850808","0.2098770537850808","0.20885310469157234","0.20885310469157234","0.20885310469157234","0.37095741325495196","0.37095741325495196","0.37095741325495196"
"161","0.20856912423077287","0.20856912423077287","0.20856912423077287","0.20939956026493894","0.20939956026493894","0.20939956026493894","0.20786947739139502","0.20786947739139502","0.20786947739139502","0.3070088272800251","0.3070088272800251","0.3070088272800251"
"162","0.20839930762137684","0.20839930762137684","0.20839930762137684","0.20880789813414521","0.20880789813414521","0.20880789813414521","0.20744654056140963","0.20744654056140963","0.20744654056140963","0.29591336353700987","0.29591336353700987","0.29591336353700987"
"163","0.20727900114214542","0.20727900114214542","0.20727900114214542","0.20702054681142373","0.20702054681142373","0.20702054681142373","0.20700094349758358","0.20700094349758358","0.20700094349758358","0.3152268235172544","0.3152268235172544","0.3152268235172544"
"164","0.2062710601646377","0.2062710601646377","0.2062710601646377","0.2068557871505618","0.2068557871505618","0.2068557871505618","0.20662738037276632","0.20662738037276632","0.20662738037276632","0.3360673423932523","0.3360673423932523","0.3360673423932523"
"165","0.206295133454307","0.206295133454307","0.206295133454307","0.20586208321002064","0.20586208321002064","0.20586208321002064","0.20642667237897308","0.20642667237897308","0.20642667237897308","0.2928047240996847","0.2928047240996847","0.2928047240996847"
"166","0.2058391877355016","0.2058391877355016","0.2058391877355016","0.20598438769883037","0.20598438769883037","0.20598438769883037","0.2054489224540944","0.2054489224540944","0.2054489224540944","0.31710489288884763","0.31710489288884763","0.31710489288884763"
"167","0.2053723390309178","0.2053723390309178","0.2053723390309178","0.20481955060469254","0.20481955060469254","0.20481955060469254","0.2049300348538221","0.2049300348538221","0.2049300348538221","0.3143870506359606","0.3143870506359606","0.3143870506359606"
"168","0.2042391468637756","0.2042391468637756","0.2042391468637756","0.20421698979501213","0.20421698979501213","0.20421698979501213","0.2044675146970822","0.2044675146970822","0.2044675146970822","0.3332079481105415","0.3332079481105415","0.3332079481105415"
"169","0.2039182013584947","0.2039182013584947","0.2039182013584947","0.20386687723577632","0.20386687723577632","0.20386687723577632","0.2034752093521612","0.2034752093521612","0.2034752093521612","0.31262085066766154","0.31262085066766154","0.31262085066766154"
"170","0.20328114707098932","0.20328114707098932","0.20328114707098932","0.20333702414467628","0.20333702414467628","0.20333702414467628","0.20313422117306262","0.20313422117306262","0.20313422117306262","0.3151831813004552","0.3151831813004552","0.3151831813004552"
"171","0.20319862338733308","0.20319862338733308","0.20319862338733308","0.20255242246298158","0.20255242246298158","0.20255242246298158","0.20220404800255687","0.20220404800255687","0.20220404800255687","0.31630377465364884","0.31630377465364884","0.31630377465364884"
"172","0.20240293477414822","0.20240293477414822","0.20240293477414822","0.20238770002081077","0.20238770002081077","0.20238770002081077","0.20184902898130977","0.20184902898130977","0.20184902898130977","0.32119898759588905","0.32119898759588905","0.32119898759588905"
"173","0.20202224389935025","0.20202224389935025","0.20202224389935025","0.20162439935897686","0.20162439935897686","0.20162439935897686","0.20164081269533052","0.20164081269533052","0.20164081269533052","0.2992311031842718","0.2992311031842718","0.2992311031842718"
"174","0.20096662747768723","0.20096662747768723","0.20096662747768723","0.2009001969226769","0.2009001969226769","0.2009001969226769","0.2005755486042828","0.2005755486042828","0.2005755486042828","0.3402961723050293","0.3402961723050293","0.3402961723050293"
"175","0.20080324858427048","0.20080324858427048","0.20080324858427048","0.2008427308834329","0.2008427308834329","0.2008427308834329","0.20001848101691933","0.20001848101691933","0.20001848101691933","0.3097430372116517","0.3097430372116517","0.3097430372116517"
"176","0.20380077712179628","0.20380077712179628","0.20380077712179628","0.20435303214326267","0.20435303214326267","0.20435303214326267","0.2038301633874653","0.2038301633874653","0.2038301633874653","0.28917575476225466","0.28917575476225466","0.28917575476225466"
"177","0.201179144330672","0.201179144330672","0.201179144330672","0.20163781653973273","0.20163781653973273","0.20163781653973273","0.20088497041724623","0.20088497041724623","0.20088497041724623","0.2781001919880509","0.2781001919880509","0.2781001919880509"
"178","0.20036182784533593","0.20036182784533593","0.20036182784533593","0.20071344793250318","0.20071344793250318","0.20071344793250318","0.19982303217402658","0.19982303217402658","0.19982303217402658","0.34312277790158985","0.34312277790158985","0.34312277790158985"
"179","0.19824483276461252","0.19824483276461252","0.19824483276461252","0.1994593117327895","0.1994593117327895","0.1994593117327895","0.1982721273234347","0.1982721273234347","0.1982721273234347","0.3091267318930477","0.3091267318930477","0.3091267318930477"
"180","0.19800428730959538","0.19800428730959538","0.19800428730959538","0.19852905324660242","0.19852905324660242","0.19852905324660242","0.19751646493677982","0.19751646493677982","0.19751646493677982","0.3131935072597116","0.3131935072597116","0.3131935072597116"
"181","0.19729761768248863","0.19729761768248863","0.19729761768248863","0.19716349871014244","0.19716349871014244","0.19716349871014244","0.19657478672452272","0.19657478672452272","0.19657478672452272","0.28512612129561604","0.28512612129561604","0.28512612129561604"
"182","0.19644198525347747","0.19644198525347747","0.19644198525347747","0.1970061253028689","0.1970061253028689","0.1970061253028689","0.19516248684667517","0.19516248684667517","0.19516248684667517","0.3282280669081956","0.3282280669081956","0.3282280669081956"
"183","0.19592722283559852","0.19592722283559852","0.19592722283559852","0.196819545206381","0.196819545206381","0.196819545206381","0.19471742110617923","0.19471742110617923","0.19471742110617923","0.2824031164404005","0.2824031164404005","0.2824031164404005"
"184","0.1953205703990534","0.1953205703990534","0.1953205703990534","0.19455976244062184","0.19455976244062184","0.19455976244062184","0.1944621439470211","0.1944621439470211","0.1944621439470211","0.30745766358450055","0.30745766358450055","0.30745766358450055"
"185","0.1943337500328198","0.1943337500328198","0.1943337500328198","0.19415388609631917","0.19415388609631917","0.19415388609631917","0.19325490570045076","0.19325490570045076","0.19325490570045076","0.2958722483366728","0.2958722483366728","0.2958722483366728"
"186","0.19456713370163925","0.19456713370163925","0.19456713370163925","0.1941612892842386","0.1941612892842386","0.1941612892842386","0.19235110172303393","0.19235110172303393","0.19235110172303393","0.34098025583662095","0.34098025583662095","0.34098025583662095"
"187","0.1932494551554555","0.1932494551554555","0.1932494551554555","0.19269362951163202","0.19269362951163202","0.19269362951163202","0.19231014593096915","0.19231014593096915","0.19231014593096915","0.3006667055655271","0.3006667055655271","0.3006667055655271"
"188","0.19282307813409716","0.19282307813409716","0.19282307813409716","0.19229518328793346","0.19229518328793346","0.19229518328793346","0.19163019771804102","0.19163019771804102","0.19163019771804102","0.3264017472043633","0.3264017472043633","0.3264017472043633"
"189","0.19244665178703144","0.19244665178703144","0.19244665178703144","0.1914612252614461","0.1914612252614461","0.1914612252614461","0.1904762717022095","0.1904762717022095","0.1904762717022095","0.279345283890143","0.279345283890143","0.279345283890143"
"190","0.19205589723715094","0.19205589723715094","0.19205589723715094","0.19113269973022398","0.19113269973022398","0.19113269973022398","0.1907606087741442","0.1907606087741442","0.1907606087741442","0.28443490504287183","0.28443490504287183","0.28443490504287183"
"191","0.1911207039724104","0.1911207039724104","0.1911207039724104","0.19070879386272283","0.19070879386272283","0.19070879386272283","0.1903457101318054","0.1903457101318054","0.1903457101318054","0.2646201914642006","0.2646201914642006","0.2646201914642006"
"192","0.19067809289554133","0.19067809289554133","0.19067809289554133","0.1900853754079435","0.1900853754079435","0.1900853754079435","0.18977605072432197","0.18977605072432197","0.18977605072432197","0.3304275675211102","0.3304275675211102","0.3304275675211102"
"193","0.19006072010379285","0.19006072010379285","0.19006072010379285","0.18948980302666313","0.18948980302666313","0.18948980302666313","0.18901060590287672","0.18901060590287672","0.18901060590287672","0.29009361900389197","0.29009361900389197","0.29009361900389197"
"194","0.18990832024137488","0.18990832024137488","0.18990832024137488","0.18925837615388447","0.18925837615388447","0.18925837615388447","0.1886949608742725","0.1886949608742725","0.1886949608742725","0.3042516340035945","0.3042516340035945","0.3042516340035945"
"195","0.18973452775971963","0.18973452775971963","0.18973452775971963","0.18837371860281565","0.18837371860281565","0.18837371860281565","0.1885123352985829","0.1885123352985829","0.1885123352985829","0.29152504676021634","0.29152504676021634","0.29152504676021634"
"196","0.1892292423377512","0.1892292423377512","0.1892292423377512","0.18816552291391417","0.18816552291391417","0.18816552291391417","0.18806259261036756","0.18806259261036756","0.18806259261036756","0.3210285191424191","0.3210285191424191","0.3210285191424191"
"197","0.18887316299369558","0.18887316299369558","0.18887316299369558","0.18788037901395","0.18788037901395","0.18788037901395","0.18754281486326363","0.18754281486326363","0.18754281486326363","0.26381281088106334","0.26381281088106334","0.26381281088106334"
"198","0.18841969665954822","0.18841969665954822","0.18841969665954822","0.18729979831841775","0.18729979831841775","0.18729979831841775","0.18730985377915205","0.18730985377915205","0.18730985377915205","0.28821424399502577","0.28821424399502577","0.28821424399502577"
"199","0.1879599715815857","0.1879599715815857","0.1879599715815857","0.18683976774918848","0.18683976774918848","0.18683976774918848","0.18639671553683002","0.18639671553683002","0.18639671553683002","0.29885072135366497","0.29885072135366497","0.29885072135366497"
"200","0.18715179687715136","0.18715179687715136","0.18715179687715136","0.18664994571590796","0.18664994571590796","0.18664994571590796","0.18613195203070063","0.18613195203070063","0.18613195203070063","0.367235169839114","0.367235169839114","0.367235169839114"
"201","0.1940023639469327","0.1940023639469327","0.1940023639469327","0.1941488263208741","0.1941488263208741","0.1941488263208741","0.19238099288454072","0.19238099288454072","0.19238099288454072","0.24626126335358914","0.24626126335358914","0.24626126335358914"
"202","0.19103600184007744","0.19103600184007744","0.19103600184007744","0.19126493202315437","0.19126493202315437","0.19126493202315437","0.18950981352432275","0.18950981352432275","0.18950981352432275","0.29126216688273865","0.29126216688273865","0.29126216688273865"
"203","0.18851894385146872","0.18851894385146872","0.18851894385146872","0.18889776090458954","0.18889776090458954","0.18889776090458954","0.1876731873639388","0.1876731873639388","0.1876731873639388","0.26408216482327307","0.26408216482327307","0.26408216482327307"
"204","0.18733898685026315","0.18733898685026315","0.18733898685026315","0.18769515816720178","0.18769515816720178","0.18769515816720178","0.18590111952550986","0.18590111952550986","0.18590111952550986","0.33048451079262625","0.33048451079262625","0.33048451079262625"
"205","0.18615467519855794","0.18615467519855794","0.18615467519855794","0.1861814886653497","0.1861814886653497","0.1861814886653497","0.18494933163402258","0.18494933163402258","0.18494933163402258","0.2719660840284677","0.2719660840284677","0.2719660840284677"
"206","0.1846093680663609","0.1846093680663609","0.1846093680663609","0.18529013304936665","0.18529013304936665","0.18529013304936665","0.18425733638628397","0.18425733638628397","0.18425733638628397","0.2982936535352542","0.2982936535352542","0.2982936535352542"
"207","0.18411936308084814","0.18411936308084814","0.18411936308084814","0.18403628284548537","0.18403628284548537","0.18403628284548537","0.18353224100981966","0.18353224100981966","0.18353224100981966","0.27017631357834665","0.27017631357834665","0.27017631357834665"
"208","0.18299108724811194","0.18299108724811194","0.18299108724811194","0.18393828856448333","0.18393828856448333","0.18393828856448333","0.18253409063650503","0.18253409063650503","0.18253409063650503","0.30988879557009097","0.30988879557009097","0.30988879557009097"
"209","0.18258350735277307","0.18258350735277307","0.18258350735277307","0.1820857784446375","0.1820857784446375","0.1820857784446375","0.1814236949853323","0.1814236949853323","0.1814236949853323","0.2762126346429189","0.2762126346429189","0.2762126346429189"
"210","0.18228080158156376","0.18228080158156376","0.18228080158156376","0.18213429299677597","0.18213429299677597","0.18213429299677597","0.18086232719138082","0.18086232719138082","0.18086232719138082","0.29434708353178","0.29434708353178","0.29434708353178"
"211","0.18114148075289932","0.18114148075289932","0.18114148075289932","0.18188435691006388","0.18188435691006388","0.18188435691006388","0.18101361356215712","0.18101361356215712","0.18101361356215712","0.2969846750115171","0.2969846750115171","0.2969846750115171"
"212","0.18122894509155074","0.18122894509155074","0.18122894509155074","0.1807175513908819","0.1807175513908819","0.1807175513908819","0.18061934770257385","0.18061934770257385","0.18061934770257385","0.30159541456787675","0.30159541456787675","0.30159541456787675"
"213","0.1806805512143506","0.1806805512143506","0.1806805512143506","0.1803023889062949","0.1803023889062949","0.1803023889062949","0.17955395717771702","0.17955395717771702","0.17955395717771702","0.2591728100438177","0.2591728100438177","0.2591728100438177"
"214","0.18032574615912672","0.18032574615912672","0.18032574615912672","0.18015463272638527","0.18015463272638527","0.18015463272638527","0.17898339160062648","0.17898339160062648","0.17898339160062648","0.2531017540781586","0.2531017540781586","0.2531017540781586"
"215","0.17944279056456353","0.17944279056456353","0.17944279056456353","0.1794159081845004","0.1794159081845004","0.1794159081845004","0.1778508695003427","0.1778508695003427","0.1778508695003427","0.2606473079434148","0.2606473079434148","0.2606473079434148"
"216","0.17909621071576337","0.17909621071576337","0.17909621071576337","0.1790535186175947","0.1790535186175947","0.1790535186175947","0.17823613053992574","0.17823613053992574","0.17823613053992574","0.2883744237599549","0.2883744237599549","0.2883744237599549"
"217","0.17872551847479226","0.17872551847479226","0.17872551847479226","0.17877620363860955","0.17877620363860955","0.17877620363860955","0.17794312689867284","0.17794312689867284","0.17794312689867284","0.2689311902096242","0.2689311902096242","0.2689311902096242"
"218","0.1782348994809536","0.1782348994809536","0.1782348994809536","0.17875999301947929","0.17875999301947929","0.17875999301947929","0.1773241728636218","0.1773241728636218","0.1773241728636218","0.27152121699886556","0.27152121699886556","0.27152121699886556"
"219","0.17837122875599212","0.17837122875599212","0.17837122875599212","0.17801938019232985","0.17801938019232985","0.17801938019232985","0.1765013804866208","0.1765013804866208","0.1765013804866208","0.26320387945498946","0.26320387945498946","0.26320387945498946"
"220","0.1773519244780879","0.1773519244780879","0.1773519244780879","0.1771867350295738","0.1771867350295738","0.1771867350295738","0.17659171780134425","0.17659171780134425","0.17659171780134425","0.29993742689674285","0.29993742689674285","0.29993742689674285"
"221","0.17782333673058467","0.17782333673058467","0.17782333673058467","0.17752440875327147","0.17752440875327147","0.17752440875327147","0.17548577967617246","0.17548577967617246","0.17548577967617246","0.27751169318770186","0.27751169318770186","0.27751169318770186"
"222","0.1764301717557289","0.1764301717557289","0.1764301717557289","0.17719186146594124","0.17719186146594124","0.17719186146594124","0.1752308071533471","0.1752308071533471","0.1752308071533471","0.27717338730523616","0.27717338730523616","0.27717338730523616"
"223","0.17719564743707944","0.17719564743707944","0.17719564743707944","0.1765605992741055","0.1765605992741055","0.1765605992741055","0.17523266987668143","0.17523266987668143","0.17523266987668143","0.2686367783281538","0.2686367783281538","0.2686367783281538"
"224","0.1762963227605746","0.1762963227605746","0.1762963227605746","0.17675510356547655","0.17675510356547655","0.17675510356547655","0.1744113883578483","0.1744113883578483","0.1744113883578483","0.26916382824197227","0.26916382824197227","0.26916382824197227"
"225","0.1765001658074282","0.1765001658074282","0.1765001658074282","0.176515458110306","0.176515458110306","0.176515458110306","0.17453550700052284","0.17453550700052284","0.17453550700052284","0.26870696993521703","0.26870696993521703","0.26870696993521703"
"226","0.18069533747900277","0.18069533747900277","0.18069533747900277","0.18121296567097306","0.18121296567097306","0.18121296567097306","0.1795594109632075","0.1795594109632075","0.1795594109632075","0.2155615104585886","0.2155615104585886","0.2155615104585886"
"227","0.17864628195017576","0.17864628195017576","0.17864628195017576","0.1787859760001302","0.1787859760001302","0.1787859760001302","0.17784601683542134","0.17784601683542134","0.17784601683542134","0.2762380711436272","0.2762380711436272","0.2762380711436272"
"228","0.1778359102178365","0.1778359102178365","0.1778359102178365","0.17746105696633457","0.17746105696633457","0.17746105696633457","0.17590729845501482","0.17590729845501482","0.17590729845501482","0.2611817555129528","0.2611817555129528","0.2611817555129528"
"229","0.1760568726658821","0.1760568726658821","0.1760568726658821","0.17657899923622608","0.17657899923622608","0.17657899923622608","0.17572153864614665","0.17572153864614665","0.17572153864614665","0.3417565787732601","0.3417565787732601","0.3417565787732601"
"230","0.1753534515313804","0.1753534515313804","0.1753534515313804","0.17533236101642252","0.17533236101642252","0.17533236101642252","0.17453714689426125","0.17453714689426125","0.17453714689426125","0.25242655074596404","0.25242655074596404","0.25242655074596404"
"231","0.17443480478599668","0.17443480478599668","0.17443480478599668","0.1745570738092065","0.1745570738092065","0.1745570738092065","0.17409819196350873","0.17409819196350873","0.17409819196350873","0.27082786506414414","0.27082786506414414","0.27082786506414414"
"232","0.17327453456074","0.17327453456074","0.17327453456074","0.17284447255358099","0.17284447255358099","0.17284447255358099","0.17240201964788138","0.17240201964788138","0.17240201964788138","0.25365289130806923","0.25365289130806923","0.25365289130806923"
"233","0.17301705082319677","0.17301705082319677","0.17301705082319677","0.1729458977729082","0.1729458977729082","0.1729458977729082","0.17247888709232212","0.17247888709232212","0.17247888709232212","0.2832299964725971","0.2832299964725971","0.2832299964725971"
"234","0.17214623516052963","0.17214623516052963","0.17214623516052963","0.17153227449581027","0.17153227449581027","0.17153227449581027","0.17121625007688998","0.17121625007688998","0.17121625007688998","0.2551464562118053","0.2551464562118053","0.2551464562118053"
"235","0.1712464132644236","0.1712464132644236","0.1712464132644236","0.1709400537572801","0.1709400537572801","0.1709400537572801","0.17158807414770125","0.17158807414770125","0.17158807414770125","0.26187122356891634","0.26187122356891634","0.26187122356891634"
"236","0.17038476738706232","0.17038476738706232","0.17038476738706232","0.17044677923992277","0.17044677923992277","0.17044677923992277","0.17070771431177856","0.17070771431177856","0.17070771431177856","0.2564890497326851","0.2564890497326851","0.2564890497326851"
"237","0.1702448634020984","0.1702448634020984","0.1702448634020984","0.17018622023612262","0.17018622023612262","0.17018622023612262","0.170293153103441","0.170293153103441","0.170293153103441","0.27464991387724874","0.27464991387724874","0.27464991387724874"
