"Step","CIFAR100_CNN_FedAvg_sgd_lr0.005_100clients - cosine/92","CIFAR100_CNN_FedAvg_sgd_lr0.005_100clients - cosine/92__MIN","CIFAR100_CNN_FedAvg_sgd_lr0.005_100clients - cosine/92__MAX","CIFAR100_CNN_FedSTGM_sgd_lr0.05_100clients - cosine/92","CIFAR100_CNN_FedSTGM_sgd_lr0.05_100clients - cosine/92__MIN","CIFAR100_CNN_FedSTGM_sgd_lr0.05_100clients - cosine/92__MAX"
"0","0.37211787700653076","0.37211787700653076","0.37211787700653076","0.23282702267169952","0.23282702267169952","0.23282702267169952"
"1","0.2790258824825287","0.2790258824825287","0.2790258824825287","0.07786732912063599","0.07786732912063599","0.07786732912063599"
"2","-0.024067936465144157","-0.024067936465144157","-0.024067936465144157","0.010329597629606724","0.010329597629606724","0.010329597629606724"
"3","-0.0355951227247715","-0.0355951227247715","-0.0355951227247715","-0.01339646428823471","-0.01339646428823471","-0.01339646428823471"
"4","-0.035293202847242355","-0.035293202847242355","-0.035293202847242355","-0.02898559346795082","-0.02898559346795082","-0.02898559346795082"
"5","-0.031198523938655853","-0.031198523938655853","-0.031198523938655853","-0.025014812126755714","-0.025014812126755714","-0.025014812126755714"
"6","-0.03153722360730171","-0.03153722360730171","-0.03153722360730171","-0.017290784046053886","-0.017290784046053886","-0.017290784046053886"
"7","-0.03048654831945896","-0.03048654831945896","-0.03048654831945896","0.0075518968515098095","0.0075518968515098095","0.0075518968515098095"
"8","-0.021941833198070526","-0.021941833198070526","-0.021941833198070526","-0.013506756164133549","-0.013506756164133549","-0.013506756164133549"
"9","-0.02747279964387417","-0.02747279964387417","-0.02747279964387417","0.013721391558647156","0.013721391558647156","0.013721391558647156"
"10","-0.022311720997095108","-0.022311720997095108","-0.022311720997095108","-0.008810305036604404","-0.008810305036604404","-0.008810305036604404"
"11","-0.030122583732008934","-0.030122583732008934","-0.030122583732008934","0.028348425403237343","0.028348425403237343","0.028348425403237343"
"12","-0.022918138653039932","-0.022918138653039932","-0.022918138653039932","0.0038027619011700153","0.0038027619011700153","0.0038027619011700153"
"13","-0.02882128767669201","-0.02882128767669201","-0.02882128767669201","0.019532397389411926","0.019532397389411926","0.019532397389411926"
"14","-0.027208099141716957","-0.027208099141716957","-0.027208099141716957","0.005154178012162447","0.005154178012162447","0.005154178012162447"
