0.1495,0.0255,0.03,0.025,0.0,0.083,0.0,0.0,0.0,0.0,0.025,0.002,0.0305,0.015,0.0,0.0175,0.092,0.082,0.067,0.0,0.0,0.075,0.025,0.0415,0.017,0.033,0.0405,0.1,0.0,0.0405,0.027,0.0405,0.0,0.002,0.0525,0.0,0.025,0.0,0.0415,0.025,0.025,0.0665,0.04,0.002,0.015,0.025,0.025,0.0255,0.0155,0.0255
0.0,0.164,0.04,0.0495,0.036,0.012,0.0065,0.0285,0.0435,0.037,0.0375,0.0405,0.0455,0.0285,0.0,0.0205,0.027,0.0205,0.0,0.063,0.0295,0.04,0.0,0.044,0.0185,0.011,0.0175,0.016,0.0575,0.046,0.0285,0.001,0.0165,0.0255,0.021,0.0,0.0145,0.002,0.061,0.015,0.0485,0.046,0.021,0.0,0.0175,0.0175,0.077,0.0395,0.0425,0.0205
0.037,0.063,0.162,0.0265,0.049,0.0395,0.031,0.018,0.0225,0.0095,0.001,0.0315,0.0415,0.0485,0.0155,0.0255,0.0155,0.0105,0.018,0.02,0.0465,0.0225,0.017,0.014,0.087,0.007,0.0005,0.022,0.05,0.0435,0.0065,0.053,0.006,0.0015,0.001,0.0015,0.0005,0.01,0.0675,0.015,0.062,0.0085,0.0485,0.0005,0.032,0.0065,0.0345,0.011,0.0075,0.041
0.0185,0.045,0.0555,0.1525,0.0095,0.0665,0.013,0.0205,0.009,0.0005,0.034,0.0795,0.0145,0.008,0.0025,0.048,0.009,0.0125,0.059,0.041,0.014,0.0075,0.0335,0.0415,0.008,0.0,0.0275,0.007,0.0065,0.007,0.0045,0.0175,0.02,0.0035,0.069,0.015,0.0055,0.01,0.0095,0.014,0.008,0.0355,0.068,0.015,0.0125,0.002,0.06,0.058,0.0265,0.025
0.0035,0.006,0.0595,0.0545,0.17,0.0255,0.0935,0.076,0.071,0.0145,0.011,0.0465,0.0095,0.084,0.109,0.013,0.0015,0.046,0.0465,0.0335,0.0725,0.016,0.052,0.033,0.0615,0.0265,0.0035,0.0015,0.015,0.0145,0.042,0.0645,0.008,0.0075,0.034,0.0305,0.046,0.056,0.027,0.04,0.034,0.004,0.033,0.019,0.0025,0.002,0.137,0.029,0.005,0.0435
0.0425,0.061,0.038,0.0665,0.011,0.3005,0.0215,0.0245,0.0165,0.0155,0.0265,0.0585,0.053,0.007,0.0145,0.0545,0.0875,0.0835,0.1185,0.0805,0.0185,0.004,0.039,0.061,0.0035,0.032,0.046,0.079,0.037,0.0545,0.0135,0.078,0.0155,0.003,0.086,0.0235,0.003,0.0305,0.106,0.02,0.003,0.051,0.08,0.005,0.0355,0.0625,0.029,0.0235,0.0055,0.045
0.011,0.019,0.0135,0.0095,0.0135,0.076,0.176,0.0145,0.009,0.035,0.027,0.04,0.039,0.07,0.012,0.0405,0.0405,0.048,0.077,0.031,0.036,0.039,0.0145,0.0455,0.0095,0.012,0.018,0.0415,0.0135,0.037,0.041,0.009,0.039,0.037,0.0065,0.009,0.0635,0.0545,0.038,0.0155,0.054,0.027,0.031,0.061,0.015,0.05,0.0225,0.0255,0.0445,0.008
0.011,0.0165,0.037,0.0265,0.058,0.038,0.0465,0.1535,0.0475,0.0,0.0045,0.0435,0.0175,0.041,0.0325,0.013,0.075,0.028,0.0455,0.0285,0.0225,0.028,0.011,0.0025,0.0255,0.0005,0.0,0.0135,0.015,0.035,0.0235,0.0565,0.0405,0.0345,0.0685,0.02,0.02,0.063,0.0555,0.012,0.002,0.0295,0.0015,0.003,0.0585,0.065,0.0605,0.0535,0.003,0.0025
0.008,0.0105,0.0455,0.07,0.1015,0.0095,0.0095,0.0375,0.2005,0.0045,0.052,0.056,0.078,0.094,0.009,0.0035,0.042,0.0735,0.0095,0.0355,0.0775,0.0155,0.061,0.0265,0.059,0.0025,0.0115,0.0525,0.027,0.0295,0.019,0.056,0.0265,0.045,0.033,0.0065,0.048,0.0355,0.004,0.0445,0.072,0.006,0.0045,0.0735,0.0375,0.038,0.088,0.0025,0.0385,0.049
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
