Step,Train Loss,Test Accuracy
0,4.606519292195638,0.0
1,4.599445835749308,0.001
2,4.591431668599447,0.001
3,4.581962877909342,0.0025
4,4.570520025889079,0.043
5,4.556222620010376,0.092
6,4.538026542663574,0.1
7,4.513386891682942,0.1
8,4.478696549733479,0.1
9,4.426517022450765,0.1
10,4.341169611612956,0.1
11,4.188757615089417,0.1
12,3.907655119895935,0.1
13,3.5435958258310953,0.1
14,3.288705441157023,0.1
15,3.121933485666911,0.1
16,3.024287462234497,0.12
17,2.96123983224233,0.117
18,2.922979014714559,0.114
19,2.903822913169861,0.11
20,2.8926267782847086,0.124
21,2.8770633061726887,0.111
22,2.8622083918253582,0.124
23,2.8657164764404297,0.1055
24,2.8708045196533205,0.124
25,2.8564254236221314,0.124
26,2.85450821240743,0.125
27,2.862263611157735,0.129
28,2.8433795150121055,0.1215
29,2.839868804613749,0.126
30,2.8394363069534303,0.13
31,2.843268953959147,0.131
32,2.8420548915863035,0.1275
33,2.833573376337687,0.115
34,2.8296507660547894,0.1235
35,2.8283695650100706,0.126
36,2.827629542350769,0.1285
37,2.8160868215560915,0.131
38,2.817108915646871,0.138
39,2.8143805583318073,0.1365
40,2.814864419301351,0.1295
41,2.8084345404307047,0.1475
42,2.8096149349212647,0.1395
43,2.8082213973999024,0.1335
44,2.8089409685134887,0.133
45,2.809047193527222,0.1365
46,2.8141185347239177,0.133
47,2.809714150428772,0.1385
48,2.8004106934865316,0.141
49,2.798644879659017,0.15
50,2.802898324330648,0.135
51,2.8027287038167317,0.144
52,2.795648202896118,0.147
53,2.7892441924413047,0.148
54,2.7952769581476846,0.147
55,2.7881799427668255,0.1365
56,2.7812337907155356,0.145
57,2.776692916552226,0.1525
58,2.7811953528722126,0.1495
59,2.7816121260325115,0.146
60,2.778058204650879,0.1585
61,2.7765932432810465,0.1555
62,2.7706955798467,0.1445
63,2.7777221155166627,0.1485
64,2.776381166776021,0.1495
65,2.7718345721562705,0.155
66,2.7699017095565797,0.155
67,2.777366679509481,0.15
68,2.7685559749603272,0.1445
69,2.7661877791086833,0.151
70,2.773827025095622,0.146
71,2.762245003382365,0.152
72,2.767362888654073,0.1505
73,2.7639749987920124,0.1545
74,2.7611650371551515,0.15
75,2.760439004898071,0.151
76,2.752636882464091,0.151
77,2.7587923494974773,0.1505
78,2.757066191037496,0.153
79,2.751725333531698,0.153
80,2.749523827234904,0.156
81,2.7540463479359945,0.152
82,2.751002852121989,0.155
83,2.7460558970769244,0.162
84,2.7462003660202026,0.153
85,2.7491908852259317,0.1605
86,2.7537589041392008,0.152
87,2.742413002649943,0.1525
88,2.747465368906657,0.1485
89,2.749024896621704,0.147
90,2.7369775104522707,0.1655
91,2.736273682912191,0.1655
92,2.735398661295573,0.1635
93,2.7387679052352905,0.159
94,2.73655468304952,0.1625
95,2.730920883814494,0.163
96,2.7284798034032187,0.156
97,2.729647289911906,0.159
98,2.731117908159892,0.1595
99,2.7258479976654053,0.1595
100,2.7246128129959106,0.1595
101,2.7228205315272014,0.167
102,2.724907685915629,0.162
103,2.7297612778345743,0.156
104,2.726815134684245,0.1525
105,2.7240765428543092,0.167
106,2.728547183672587,0.1555
107,2.7214441188176473,0.168
108,2.7233524417877195,0.159
109,2.7286681207021077,0.155
110,2.726064470609029,0.1595
111,2.7195476229985553,0.1575
112,2.7189911937713624,0.1705
113,2.727931267420451,0.162
114,2.7238293917973837,0.1545
115,2.7234274991353353,0.1685
116,2.7156254879633583,0.1645
117,2.713064285914103,0.1595
118,2.7094711891810097,0.1615
119,2.711298144658407,0.169
120,2.7085977268218993,0.168
121,2.711395656267802,0.166
122,2.7115821997324625,0.164
123,2.712294847170512,0.161
124,2.708666966756185,0.1655
125,2.7072571849823,0.164
126,2.7142613617579143,0.1605
127,2.709848707516988,0.1585
128,2.7103203773498534,0.1675
129,2.7088017018636066,0.1625
130,2.703682057062785,0.1685
131,2.705212575594584,0.168
132,2.7063780546188356,0.1645
133,2.706133998235067,0.1615
134,2.7081562900543212,0.166
135,2.7021765263875324,0.1785
136,2.6974772024154663,0.178
137,2.702646075884501,0.17
138,2.7056918223698934,0.166
139,2.703743119239807,0.177
140,2.708246464729309,0.1705
141,2.7031482076644897,0.1735
142,2.69739497979482,0.18
143,2.707818636894226,0.1785
144,2.6967946656545005,0.1735
145,2.697554589907328,0.166
146,2.6908367411295573,0.1705
147,2.6931441672643026,0.1765
148,2.695656410853068,0.172
149,2.6986321369806925,0.1715
150,2.6961165777842204,0.168
151,2.6916036891937254,0.169
152,2.6864065376917523,0.178
153,2.690509754816691,0.1775
154,2.691288725535075,0.1785
155,2.689088150660197,0.178
156,2.6901474634806317,0.179
157,2.691623163223267,0.1685
158,2.688941437403361,0.1745
159,2.6916455825169883,0.1695
160,2.689521813392639,0.169
161,2.688783664703369,0.1725
162,2.687564867337545,0.171
163,2.6934506416320803,0.1735
164,2.687813777923584,0.1745
165,2.687448337872823,0.1685
166,2.6806790844599404,0.174
167,2.6848973274230956,0.1705
168,2.681011454264323,0.177
169,2.6865451383590697,0.176
170,2.6853727038701374,0.1745
171,2.682250213623047,0.173
172,2.67896333694458,0.1775
173,2.6798302348454794,0.1765
174,2.68089959303538,0.18
175,2.68909174601237,0.1745
176,2.679370155334473,0.1695
177,2.679499257405599,0.1785
178,2.678459145228068,0.1745
179,2.6753388102849325,0.1775
180,2.6733869139353432,0.172
181,2.6810350545247394,0.173
182,2.676760965983073,0.1775
183,2.6737106800079347,0.1815
184,2.6772765858968097,0.1755
185,2.6749765157699583,0.1815
186,2.6801416571935017,0.173
