Step,Train Loss,Test Accuracy
0,4.606519292195638,0.0
1,4.603153912226359,0.001
2,4.599693098068237,0.001
3,4.596017640431722,0.001
4,4.592106577555339,0.001
5,4.587865991592407,0.001
6,4.583431425094605,0.003
7,4.578563454945882,0.0085
8,4.5733528900146485,0.032
9,4.567621479034424,0.067
10,4.56140201886495,0.086
11,4.554490165710449,0.098
12,4.546944068272908,0.099
13,4.538326479593913,0.1
14,4.528894166946412,0.1
15,4.517819840113322,0.1
16,4.505277058283488,0.1
17,4.4906217447916665,0.1
18,4.473003498713175,0.1
19,4.452839504877726,0.1
20,4.428351049423218,0.1
21,4.3981473318735755,0.1
22,4.360992422103882,0.1
23,4.314081815083822,0.1
24,4.254447663625081,0.1
25,4.177559982935588,0.1
26,4.077850936253865,0.1
27,3.9512158552805583,0.1
28,3.7977107413609823,0.1
29,3.628920513788859,0.1
30,3.4652192052205404,0.1
31,3.3148627519607543,0.1
32,3.188070755004883,0.1
33,3.090134488741557,0.103
34,3.0188617451985675,0.109
35,2.9692448472976682,0.121
36,2.9358610026041667,0.123
37,2.9100475470225016,0.119
38,2.893507348696391,0.115
39,2.880104694366455,0.122
40,2.8700590642293293,0.122
41,2.863699401219686,0.122
42,2.85612522761027,0.121
43,2.850935929616292,0.117
44,2.8453516944249473,0.124
45,2.84285710811615,0.121
46,2.83646071434021,0.125
47,2.8323542213439943,0.124
48,2.833018182118734,0.122
49,2.834219210942586,0.118
50,2.829680191675822,0.1235
51,2.8269891929626465,0.114
52,2.8258631229400635,0.1295
53,2.8220772409439085,0.1265
54,2.822435042063395,0.128
55,2.8156838115056355,0.127
56,2.8072715361913043,0.128
57,2.8054171800613403,0.1325
58,2.8145116408665976,0.1285
59,2.811028612454732,0.1275
60,2.8096708567937214,0.1165
61,2.8115698305765786,0.13
62,2.7977955547968545,0.141
63,2.798278816541036,0.134
64,2.7964129940668743,0.115
65,2.7923329575856526,0.143
66,2.789121135075887,0.133
67,2.794040169715881,0.139
68,2.790096503893534,0.14
69,2.789692530632019,0.137
70,2.7921612596511842,0.1255
71,2.7820797125498453,0.142
72,2.784985427856445,0.144
73,2.7868194007873535,0.1395
74,2.7909938287734986,0.1365
75,2.790379452705383,0.1435
76,2.778933890660604,0.1465
77,2.780898370742798,0.126
78,2.7806811984380086,0.147
79,2.7806135272979735,0.1445
80,2.780780824025472,0.147
81,2.7693567164738973,0.1425
82,2.7756597232818603,0.146
83,2.7691792837778726,0.141
84,2.7703337065378824,0.154
85,2.779446841875712,0.1465
86,2.7743736410140993,0.138
87,2.7662547492980956,0.143
88,2.766638043721517,0.143
89,2.767272958755493,0.146
90,2.774337024688721,0.145
91,2.764482173919678,0.15
92,2.7622272698084513,0.152
93,2.7596535793940227,0.159
94,2.7624232117335,0.1505
95,2.761636659304301,0.152
96,2.7598355563481647,0.154
97,2.7616890907287597,0.1365
98,2.7534074703852336,0.152
99,2.7534295988082884,0.1465
100,2.750451283454895,0.162
101,2.7511972983678183,0.155
102,2.7487569745381673,0.158
103,2.7519830958048503,0.1555
104,2.7538410743077595,0.148
105,2.7541507132848104,0.1465
106,2.7520277214050295,0.148
107,2.7537482007344565,0.151
108,2.746449996630351,0.1555
109,2.754547766049703,0.149
110,2.7514088265101115,0.154
111,2.7435815954208373,0.158
112,2.752791158358256,0.158
113,2.744480400085449,0.154
114,2.749498071670532,0.151
115,2.7534555912017824,0.1535
116,2.7436876757939657,0.1465
117,2.7387724939982094,0.152
118,2.7406886450449623,0.1505
119,2.738283734321594,0.156
120,2.734527349472046,0.164
121,2.7375930229822796,0.1585
122,2.7353692150115965,0.157
123,2.738166702588399,0.1525
124,2.7375970760981243,0.156
125,2.729146405855815,0.165
126,2.732553129196167,0.1645
127,2.7361098098754884,0.16
128,2.728326374689738,0.1645
129,2.7288656266530356,0.161
130,2.737175016403198,0.155
131,2.7341583903630573,0.157
132,2.729816827774048,0.1585
133,2.736744384765625,0.154
134,2.733159275054932,0.1595
135,2.7399781703948975,0.1545
136,2.7313789256413776,0.1515
137,2.72993358929952,0.156
138,2.7301002597808837,0.1565
139,2.733446861902873,0.155
140,2.7359115743637084,0.158
141,2.7264508565266925,0.155
142,2.7254433568318683,0.161
143,2.7312646452585856,0.1535
144,2.7301671902338662,0.152
145,2.728454246520996,0.1615
146,2.7282433334986367,0.15
147,2.7188934977849324,0.161
148,2.725788108507792,0.1595
149,2.724579232533773,0.153
150,2.7235359795888265,0.1615
151,2.725063862800598,0.166
152,2.719650947252909,0.161
153,2.7239836486180624,0.16
154,2.724407410621643,0.1555
155,2.716916635831197,0.1655
156,2.7144100570678713,0.159
157,2.7149626270929974,0.163
158,2.712255697250366,0.1585
159,2.713335747718811,0.1585
160,2.7155086183547974,0.1575
161,2.7176612106959026,0.1615
162,2.7180009937286376,0.1605
163,2.7201311079661052,0.1575
164,2.7163676770528156,0.1605
165,2.7138867870966594,0.16
166,2.7166722949345905,0.1635
167,2.7151849269866943,0.163
168,2.7092352867126466,0.159
169,2.712950350443522,0.168
170,2.714690826733907,0.1635
171,2.711853920618693,0.1685
172,2.70903373559316,0.17
173,2.7091986815134685,0.1675
174,2.707171595891317,0.165
175,2.711958950360616,0.155
176,2.7062601550420124,0.1585
177,2.7126804478963216,0.1625
178,2.709258346557617,0.165
179,2.706797709465027,0.161
180,2.7008312193552655,0.1635
181,2.7127623987197875,0.1595
182,2.7102148946126303,0.1605
183,2.7096974897384642,0.155
184,2.703249699274699,0.1625
185,2.700495791435242,0.177
186,2.702905379931132,0.1725
187,2.705665705998739,0.168
188,2.702771013577779,0.161
189,2.7018681812286376,0.167
190,2.7065708669026693,0.1575
191,2.704588311513265,0.1665
192,2.705517055193583,0.1595
193,2.7057823022206624,0.164
194,2.703915541966756,0.1665
195,2.69675266901652,0.175
196,2.701552923520406,0.1785
197,2.705881603558858,0.169
198,2.6998678700129193,0.17
199,2.7023643493652343,0.1715
200,2.6971750100453695,0.175
201,2.6935359557469685,0.17
202,2.694484748840332,0.165
203,2.706622266769409,0.1605
204,2.704504798253377,0.1685
205,2.7020063463846844,0.1685
206,2.6980577166875204,0.173
207,2.695903550783793,0.1765
208,2.696092405319214,0.167
209,2.6994697793324787,0.1665
210,2.700028721491496,0.165
211,2.6987604840596515,0.172
212,2.7074326276779175,0.167
213,2.7079996331532796,0.1625
214,2.7056248887379963,0.161
215,2.696438461939494,0.1635
216,2.699049259821574,0.1615
217,2.698671991030375,0.1635
218,2.6964918979008994,0.1625
219,2.6977147467931113,0.167
220,2.6879013188680014,0.1735
221,2.692254002888997,0.1745
222,2.6875466012954714,0.1765
223,2.690032655398051,0.1705
224,2.6935462776819863,0.173
225,2.695443318684896,0.169
226,2.6972240654627484,0.1635
227,2.706101614634196,0.16
228,2.695799412727356,0.1665
229,2.692055401802063,0.1605
230,2.6953869183858234,0.165
231,2.6867130247751874,0.17
232,2.6867759974797565,0.168
233,2.693177291552226,0.1675
234,2.691839200655619,0.171
235,2.685028551419576,0.1795
236,2.688448028564453,0.166
237,2.6939188687006634,0.1655
238,2.6952263085047403,0.1685
239,2.6896394014358522,0.168
240,2.688006126085917,0.1745
241,2.685616380373637,0.171
242,2.691014855702718,0.1625
243,2.6942733844121296,0.1605
244,2.6834497928619383,0.1725
245,2.6848942788441974,0.1685
246,2.684831968943278,0.1735
247,2.684999183019002,0.1745
248,2.68882487932841,0.175
249,2.6867480659484864,0.1745
250,2.683623266220093,0.1755
251,2.683915362358093,0.1745
252,2.689951384862264,0.1695
253,2.68155259291331,0.1765
254,2.6884168910980226,0.172
255,2.6862707201639813,0.1735
256,2.688433413505554,0.1655
257,2.6825443776448568,0.1665
258,2.679656661351522,0.172
259,2.6789391740163166,0.171
260,2.680621255238851,0.1685
261,2.679104510943095,0.178
262,2.6817005650202432,0.177
263,2.682125809987386,0.1755
264,2.68541934967041,0.1755
265,2.6829216957092283,0.1755
266,2.6921671470006308,0.1685
267,2.6886470556259154,0.165
268,2.683464714686076,0.1815
269,2.6789064518610637,0.1805
270,2.679497510592143,0.172
271,2.681675120989482,0.176
272,2.68221204439799,0.175
273,2.6852054007848105,0.1665
274,2.6863976844151813,0.1645
275,2.687818388938904,0.1665
276,2.6908761819203693,0.168
277,2.678130423227946,0.1755
278,2.6835102462768554,0.172
279,2.6795796982447304,0.1775
280,2.6802778514226278,0.1665
281,2.6776421721776327,0.174
282,2.6810721445083616,0.1735
283,2.681593770980835,0.172
284,2.672291425069173,0.1775
285,2.6754777733484905,0.171
286,2.677857527732849,0.166
287,2.6713776063919066,0.178
288,2.6758191537857057,0.1765
289,2.675263894399007,0.177
290,2.6746822929382326,0.1755
291,2.678020609219869,0.173
292,2.6724777603149414,0.1755
293,2.675001589457194,0.168
294,2.671739422480265,0.174
