"Step","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_distance-le5-sgm - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_distance-le5-sgm - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_distance-le5-sgm - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_distance-tgm5-le5 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_distance-tgm5-le5 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_distance-tgm5-le5 - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedAvg_sgd_lr0.05_distance-tgm5-le5 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedAvg_sgd_lr0.05_distance-tgm5-le5 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedAvg_sgd_lr0.05_distance-tgm5-le5 - Global/Averaged Grads Angle__MAX"
"366","0.030203383564949036","0.030203383564949036","0.030203383564949036","0.029555174484848977","0.029555174484848977","0.029555174484848977","0.02490821546962252","0.02490821546962252","0.02490821546962252"
"367","0.02926824290305376","0.02926824290305376","0.02926824290305376","0.029134509712457658","0.029134509712457658","0.029134509712457658","0.023926449160207995","0.023926449160207995","0.023926449160207995"
"368","0.02884559139609337","0.02884559139609337","0.02884559139609337","0.02934432301670313","0.02934432301670313","0.02934432301670313","0.023484099113265985","0.023484099113265985","0.023484099113265985"
"369","0.027842379063367843","0.027842379063367843","0.027842379063367843","0.02887111734598875","0.02887111734598875","0.02887111734598875","0.022847509563871427","0.022847509563871427","0.022847509563871427"
"370","0.027381782531738282","0.027381782531738282","0.027381782531738282","0.027783755511045456","0.027783755511045456","0.027783755511045456","0.022776538288453593","0.022776538288453593","0.022776538288453593"
"371","0.02725167781114578","0.02725167781114578","0.02725167781114578","0.026988416854292156","0.026988416854292156","0.026988416854292156","0.02146159888594411","0.02146159888594411","0.02146159888594411"
"372","0.027513628341257573","0.027513628341257573","0.027513628341257573","0.02553722560405731","0.02553722560405731","0.02553722560405731","0.020906224898062646","0.020906224898062646","0.020906224898062646"
"373","0.026731697246432304","0.026731697246432304","0.026731697246432304","0.026253774724900723","0.026253774724900723","0.026253774724900723","0.020766669842414556","0.020766669842414556","0.020766669842414556"
"374","0.02680483877658844","0.02680483877658844","0.02680483877658844","0.025373913496732712","0.025373913496732712","0.025373913496732712","0.020596660730152507","0.020596660730152507","0.020596660730152507"
"375","0.026550188958644867","0.026550188958644867","0.026550188958644867","0.025546468645334244","0.025546468645334244","0.025546468645334244","0.019679008389357478","0.019679008389357478","0.019679008389357478"
"376","0.146319102011621","0.146319102011621","0.146319102011621","0.16587675049901007","0.16587675049901007","0.16587675049901007","0.08126850004540756","0.08126850004540756","0.08126850004540756"
"377","0.11183926930767484","0.11183926930767484","0.11183926930767484","0.11020520860445686","0.11020520860445686","0.11020520860445686","0.059689359089907155","0.059689359089907155","0.059689359089907155"
"378","0.09671357342540432","0.09671357342540432","0.09671357342540432","0.09197020445251837","0.09197020445251837","0.09197020445251837","0.05509904801364428","0.05509904801364428","0.05509904801364428"
"379","0.08566093438101234","0.08566093438101234","0.08566093438101234","0.07797973933047615","0.07797973933047615","0.07797973933047615","0.05085611299564334","0.05085611299564334","0.05085611299564334"
"380","0.0721719727339223","0.0721719727339223","0.0721719727339223","0.06674384385871235","0.06674384385871235","0.06674384385871235","0.04799605885724304","0.04799605885724304","0.04799605885724304"
"381","0.06186181616736576","0.06186181616736576","0.06186181616736576","0.05591224726289511","0.05591224726289511","0.05591224726289511","0.04403863102899777","0.04403863102899777","0.04403863102899777"
"382","0.05412803826853633","0.05412803826853633","0.05412803826853633","0.049977905303239825","0.049977905303239825","0.049977905303239825","0.04079738067164726","0.04079738067164726","0.04079738067164726"
"383","0.047237788066267966","0.047237788066267966","0.047237788066267966","0.044453147761523724","0.044453147761523724","0.044453147761523724","0.03869145798686077","0.03869145798686077","0.03869145798686077"
"384","0.042105521373450756","0.042105521373450756","0.042105521373450756","0.04152143340557814","0.04152143340557814","0.04152143340557814","0.03627710475033382","0.03627710475033382","0.03627710475033382"
"385","0.039778646193444726","0.039778646193444726","0.039778646193444726","0.03861769489943981","0.03861769489943981","0.03861769489943981","0.03371404675144731","0.03371404675144731","0.03371404675144731"
"386","0.03693109877407551","0.03693109877407551","0.03693109877407551","0.03649379581212998","0.03649379581212998","0.03649379581212998","0.03232767279270774","0.03232767279270774","0.03232767279270774"
"387","0.03452599555253982","0.03452599555253982","0.03452599555253982","0.03541548803448677","0.03541548803448677","0.03541548803448677","0.03128666683784104","0.03128666683784104","0.03128666683784104"
"388","0.03326782561838627","0.03326782561838627","0.03326782561838627","0.03392062947154045","0.03392062947154045","0.03392062947154045","0.02925723319174722","0.02925723319174722","0.02925723319174722"
"389","0.03193721242249012","0.03193721242249012","0.03193721242249012","0.031793567053973674","0.031793567053973674","0.031793567053973674","0.027981165199598763","0.027981165199598763","0.027981165199598763"
"390","0.03180167585611343","0.03180167585611343","0.03180167585611343","0.03142593428492546","0.03142593428492546","0.03142593428492546","0.02707908165291883","0.02707908165291883","0.02707908165291883"
"391","0.03093723900616169","0.03093723900616169","0.03093723900616169","0.03045234061777592","0.03045234061777592","0.03045234061777592","0.02638867511996068","0.02638867511996068","0.02638867511996068"
"392","0.03303982146084308","0.03303982146084308","0.03303982146084308","0.03199881434440613","0.03199881434440613","0.03199881434440613","0.02552108472737018","0.02552108472737018","0.02552108472737018"
"393","0.03187363550066948","0.03187363550066948","0.03187363550066948","0.029903418868780136","0.029903418868780136","0.029903418868780136","0.024877039235725533","0.024877039235725533","0.024877039235725533"
"394","0.0303254884108901","0.0303254884108901","0.0303254884108901","0.02789461761713028","0.02789461761713028","0.02789461761713028","0.02463213519542478","0.02463213519542478","0.02463213519542478"
"395","0.03089047972112894","0.03089047972112894","0.03089047972112894","0.027650175467133522","0.027650175467133522","0.027650175467133522","0.02349294837214984","0.02349294837214984","0.02349294837214984"
"396","0.03195766495540738","0.03195766495540738","0.03195766495540738","0.026477216146886348","0.026477216146886348","0.026477216146886348","0.023214572035940365","0.023214572035940365","0.023214572035940365"
"397","0.028825620040297508","0.028825620040297508","0.028825620040297508","0.0259714075922966","0.0259714075922966","0.0259714075922966","0.022029060236818623","0.022029060236818623","0.022029060236818623"
"398","0.029073706045746803","0.029073706045746803","0.029073706045746803","0.026744791865348817","0.026744791865348817","0.026744791865348817","0.021868399000377393","0.021868399000377393","0.021868399000377393"
"399","0.029609771445393562","0.029609771445393562","0.029609771445393562","0.025666204653680323","0.025666204653680323","0.025666204653680323","0.022080621899076506","0.022080621899076506","0.022080621899076506"
"400","0.028255943097174167","0.028255943097174167","0.028255943097174167","0.025127630569040774","0.025127630569040774","0.025127630569040774","0.021456186742288993","0.021456186742288993","0.021456186742288993"
"401","0.16333678282797337","0.16333678282797337","0.16333678282797337","0.17818754374980927","0.17818754374980927","0.17818754374980927","0.07869355223840102","0.07869355223840102","0.07869355223840102"
"402","0.1111399869946763","0.1111399869946763","0.1111399869946763","0.11392411950044334","0.11392411950044334","0.11392411950044334","0.05781695876667072","0.05781695876667072","0.05781695876667072"
"403","0.09436477099279728","0.09436477099279728","0.09436477099279728","0.08744265234912746","0.08744265234912746","0.08744265234912746","0.0538598238846771","0.0538598238846771","0.0538598238846771"
"404","0.08305116778356023","0.08305116778356023","0.08305116778356023","0.0782460492500104","0.0782460492500104","0.0782460492500104","0.04899732341630624","0.04899732341630624","0.04899732341630624"
"405","0.07375409534666687","0.07375409534666687","0.07375409534666687","0.06702862269128673","0.06702862269128673","0.06702862269128673","0.04537577622242679","0.04537577622242679","0.04537577622242679"
"406","0.06303477021399885","0.06303477021399885","0.06303477021399885","0.05797524293651804","0.05797524293651804","0.05797524293651804","0.04235839537252104","0.04235839537252104","0.04235839537252104"
"407","0.05558346828445792","0.05558346828445792","0.05558346828445792","0.05148020872264169","0.05148020872264169","0.05148020872264169","0.03992830715731543","0.03992830715731543","0.03992830715731543"
"408","0.05032015963457525","0.05032015963457525","0.05032015963457525","0.04576284319162369","0.04576284319162369","0.04576284319162369","0.03752730974083533","0.03752730974083533","0.03752730974083533"
"409","0.04539387565106154","0.04539387565106154","0.04539387565106154","0.04283265937119722","0.04283265937119722","0.04283265937119722","0.035548168635377804","0.035548168635377804","0.035548168635377804"
"410","0.041329279467463495","0.041329279467463495","0.041329279467463495","0.039169688504189254","0.039169688504189254","0.039169688504189254","0.03325289560365491","0.03325289560365491","0.03325289560365491"
"411","0.03980916210450232","0.03980916210450232","0.03980916210450232","0.03766881942749024","0.03766881942749024","0.03766881942749024","0.031232021862106194","0.031232021862106194","0.031232021862106194"
"412","0.03787367500364781","0.03787367500364781","0.03787367500364781","0.03724555304273963","0.03724555304273963","0.03724555304273963","0.030002787673147395","0.030002787673147395","0.030002787673147395"
"413","0.03658658765256405","0.03658658765256405","0.03658658765256405","0.03632328636944294","0.03632328636944294","0.03632328636944294","0.028075568296480925","0.028075568296480925","0.028075568296480925"
"414","0.035642041005194185","0.035642041005194185","0.035642041005194185","0.03478342287242413","0.03478342287242413","0.03478342287242413","0.027106617919926065","0.027106617919926065","0.027106617919926065"
"415","0.034918655585497616","0.034918655585497616","0.034918655585497616","0.03197181845578598","0.03197181845578598","0.03197181845578598","0.025884588787157554","0.025884588787157554","0.025884588787157554"
"416","0.03318894002586603","0.03318894002586603","0.03318894002586603","0.030530658289790152","0.030530658289790152","0.030530658289790152","0.02533406058093533","0.02533406058093533","0.02533406058093533"
"417","0.032687085829675194","0.032687085829675194","0.032687085829675194","0.02979272462427616","0.02979272462427616","0.02979272462427616","0.024598012084607036","0.024598012084607036","0.024598012084607036"
"418","0.03196211319416761","0.03196211319416761","0.03196211319416761","0.029605481531471012","0.029605481531471012","0.029605481531471012","0.02394737237409572","0.02394737237409572","0.02394737237409572"
"419","0.031114929877221583","0.031114929877221583","0.031114929877221583","0.027224770821630953","0.027224770821630953","0.027224770821630953","0.023032579491264187","0.023032579491264187","0.023032579491264187"
"420","0.030626295953989028","0.030626295953989028","0.030626295953989028","0.0266628841124475","0.0266628841124475","0.0266628841124475","0.022499986781622284","0.022499986781622284","0.022499986781622284"
"421","0.03051875749602914","0.03051875749602914","0.03051875749602914","0.026036968864500524","0.026036968864500524","0.026036968864500524","0.02203704620245844","0.02203704620245844","0.02203704620245844"
"422","0.03109624598175287","0.03109624598175287","0.03109624598175287","0.025697429552674293","0.025697429552674293","0.025697429552674293","0.021172066144281416","0.021172066144281416","0.021172066144281416"
"423","0.029006937891244887","0.029006937891244887","0.029006937891244887","0.024832065757364033","0.024832065757364033","0.024832065757364033","0.021281758946133777","0.021281758946133777","0.021281758946133777"
"424","0.02760294884443283","0.02760294884443283","0.02760294884443283","0.02400830900296569","0.02400830900296569","0.02400830900296569","0.02038150634180056","0.02038150634180056","0.02038150634180056"
"425","0.028152590095996858","0.028152590095996858","0.028152590095996858","0.023766827285289765","0.023766827285289765","0.023766827285289765","0.021219194452714873","0.021219194452714873","0.021219194452714873"
"426","0.16093828938901425","0.16093828938901425","0.16093828938901425","0.17399923868477343","0.17399923868477343","0.17399923868477343","0.07343261788453674","0.07343261788453674","0.07343261788453674"
"427","0.12100954263121821","0.12100954263121821","0.12100954263121821","0.11464040146733169","0.11464040146733169","0.11464040146733169","0.056890079458207767","0.056890079458207767","0.056890079458207767"
"428","0.10239911377779208","0.10239911377779208","0.10239911377779208","0.0939739903906775","0.0939739903906775","0.0939739903906775","0.05260135312756386","0.05260135312756386","0.05260135312756386"
"429","0.08331849612150108","0.08331849612150108","0.08331849612150108","0.07791976461594459","0.07791976461594459","0.07791976461594459","0.04919160500707221","0.04919160500707221","0.04919160500707221"
"430","0.0688281396892853","0.0688281396892853","0.0688281396892853","0.061628247499465945","0.061628247499465945","0.061628247499465945","0.04506614634767175","0.04506614634767175","0.04506614634767175"
"431","0.05753901612944901","0.05753901612944901","0.05753901612944901","0.04991569840814918","0.04991569840814918","0.04991569840814918","0.04244162141876586","0.04244162141876586","0.04244162141876586"
"432","0.04750463519245386","0.04750463519245386","0.04750463519245386","0.04389607997611165","0.04389607997611165","0.04389607997611165","0.03942711367359152","0.03942711367359152","0.03942711367359152"
"433","0.042446301709860565","0.042446301709860565","0.042446301709860565","0.040432299450039864","0.040432299450039864","0.040432299450039864","0.03778039677912602","0.03778039677912602","0.03778039677912602"
"434","0.03948244845494628","0.03948244845494628","0.03948244845494628","0.03662332532927394","0.03662332532927394","0.03662332532927394","0.036154179129225666","0.036154179129225666","0.036154179129225666"
"435","0.03656746225431561","0.03656746225431561","0.03656746225431561","0.03401631325483322","0.03401631325483322","0.03401631325483322","0.032819746182995005","0.032819746182995005","0.032819746182995005"
"436","0.03513989685103297","0.03513989685103297","0.03513989685103297","0.0324214705452323","0.0324214705452323","0.0324214705452323","0.030599457429198083","0.030599457429198083","0.030599457429198083"
"437","0.03313978893682361","0.03313978893682361","0.03313978893682361","0.030725929625332354","0.030725929625332354","0.030725929625332354","0.029253151255543345","0.029253151255543345","0.029253151255543345"
"438","0.031229697242379187","0.031229697242379187","0.031229697242379187","0.029547640457749366","0.029547640457749366","0.029547640457749366","0.02831722579601774","0.02831722579601774","0.02831722579601774"
"439","0.03222668891772628","0.03222668891772628","0.03222668891772628","0.029344608522951603","0.029344608522951603","0.029344608522951603","0.02679934177405812","0.02679934177405812","0.02679934177405812"
"440","0.029548603147268294","0.029548603147268294","0.029548603147268294","0.027322328872978686","0.027322328872978686","0.027322328872978686","0.025250635190168395","0.025250635190168395","0.025250635190168395"
"441","0.029205478075891734","0.029205478075891734","0.029205478075891734","0.027343412786722185","0.027343412786722185","0.027343412786722185","0.024773873449739768","0.024773873449739768","0.024773873449739768"
"442","0.0300564723322168","0.0300564723322168","0.0300564723322168","0.024605052322149278","0.024605052322149278","0.024605052322149278","0.024157344152481528","0.024157344152481528","0.024157344152481528"
"443","0.026500938162207603","0.026500938162207603","0.026500938162207603","0.025616441629827024","0.025616441629827024","0.025616441629827024","0.022954694110376296","0.022954694110376296","0.022954694110376296"
"444","0.025601636497303844","0.025601636497303844","0.025601636497303844","0.024310267269611358","0.024310267269611358","0.024310267269611358","0.02291788084738073","0.02291788084738073","0.02291788084738073"
"445","0.025924111530184746","0.025924111530184746","0.025924111530184746","0.02412850046530366","0.02412850046530366","0.02412850046530366","0.022323558219140976","0.022323558219140976","0.022323558219140976"
"446","0.02678607828915119","0.02678607828915119","0.02678607828915119","0.023043809197843074","0.023043809197843074","0.023043809197843074","0.021132426186813973","0.021132426186813973","0.021132426186813973"
"447","0.025833674892783164","0.025833674892783164","0.025833674892783164","0.022652964871376753","0.022652964871376753","0.022652964871376753","0.02096440945926588","0.02096440945926588","0.02096440945926588"
"448","0.025776761583983898","0.025776761583983898","0.025776761583983898","0.02065774690359831","0.02065774690359831","0.02065774690359831","0.020759797631762923","0.020759797631762923","0.020759797631762923"
"449","0.02576662363484502","0.02576662363484502","0.02576662363484502","0.019446906372904776","0.019446906372904776","0.019446906372904776","0.020110623930522705","0.020110623930522705","0.020110623930522705"
"450","0.02451535312458873","0.02451535312458873","0.02451535312458873","0.021207905467599632","0.021207905467599632","0.021207905467599632","0.01917918124803691","0.01917918124803691","0.01917918124803691"
"451","0.15702972888946534","0.15702972888946534","0.15702972888946534","0.1732265555113554","0.1732265555113554","0.1732265555113554","0.08017837441759185","0.08017837441759185","0.08017837441759185"
"452","0.10988316814182326","0.10988316814182326","0.10988316814182326","0.11227035849820823","0.11227035849820823","0.11227035849820823","","",""
"453","0.09454363759985426","0.09454363759985426","0.09454363759985426","0.0887824211269617","0.0887824211269617","0.0887824211269617","","",""
"454","0.08129364928463474","0.08129364928463474","0.08129364928463474","0.076334561961703","0.076334561961703","0.076334561961703","","",""
"455","0.07122665555216372","0.07122665555216372","0.07122665555216372","0.06356255393358878","0.06356255393358878","0.06356255393358878","","",""
"456","0.06221651630941778","0.06221651630941778","0.06221651630941778","0.05587320791557431","0.05587320791557431","0.05587320791557431","","",""
"457","0.055392033029347656","0.055392033029347656","0.055392033029347656","0.049171553663909434","0.049171553663909434","0.049171553663909434","","",""
"458","0.04847776561975479","0.04847776561975479","0.04847776561975479","0.045457723140716555","0.045457723140716555","0.045457723140716555","","",""
"459","0.04528219684958458","0.04528219684958458","0.04528219684958458","0.04252387028187513","0.04252387028187513","0.04252387028187513","","",""
"460","0.04205080986022949","0.04205080986022949","0.04205080986022949","0.03922188520431519","0.03922188520431519","0.03922188520431519","","",""
"461","0.03996919218450785","0.03996919218450785","0.03996919218450785","0.03829554200172424","0.03829554200172424","0.03829554200172424","","",""
"462","0.03831684932112694","0.03831684932112694","0.03831684932112694","0.0375448551774025","0.0375448551774025","0.0375448551774025","","",""
"463","0.0371920033544302","0.0371920033544302","0.0371920033544302","0.035861951634287834","0.035861951634287834","0.035861951634287834","","",""
"464","0.03690411236137152","0.03690411236137152","0.03690411236137152","0.035200306437909605","0.035200306437909605","0.035200306437909605","","",""
"465","0.03562895268201828","0.03562895268201828","0.03562895268201828","0.03297608129680157","0.03297608129680157","0.03297608129680157","","",""
"466","0.033859340324997905","0.033859340324997905","0.033859340324997905","0.03101036064326763","0.03101036064326763","0.03101036064326763","","",""
"467","0.0332213132455945","0.0332213132455945","0.0332213132455945","0.03131766736507416","0.03131766736507416","0.03131766736507416","","",""
"468","0.03205645684152841","0.03205645684152841","0.03205645684152841","0.030587700493633747","0.030587700493633747","0.030587700493633747","","",""
"469","0.032227630726993084","0.032227630726993084","0.032227630726993084","0.029566967263817787","0.029566967263817787","0.029566967263817787","","",""
"470","0.03075601629912853","0.03075601629912853","0.03075601629912853","0.02830449316650629","0.02830449316650629","0.02830449316650629","","",""
"471","0.03191135860979557","0.03191135860979557","0.03191135860979557","0.027984183691442014","0.027984183691442014","0.027984183691442014","","",""
"472","0.03449785120785236","0.03449785120785236","0.03449785120785236","0.026215737853199243","0.026215737853199243","0.026215737853199243","","",""
"473","0.02926046147942543","0.02926046147942543","0.02926046147942543","0.02658140928921057","0.02658140928921057","0.02658140928921057","","",""
"474","0.029077673442661763","0.029077673442661763","0.029077673442661763","0.025149900317192077","0.025149900317192077","0.025149900317192077","","",""
"475","0.0287528245896101","0.0287528245896101","0.0287528245896101","0.024898165641352533","0.024898165641352533","0.024898165641352533","","",""
"476","0.16864204622805118","0.16864204622805118","0.16864204622805118","0.1880958691239357","0.1880958691239357","0.1880958691239357","","",""
"477","0.1187644851906225","0.1187644851906225","0.1187644851906225","0.11235990335291718","0.11235990335291718","0.11235990335291718","","",""
"478","0.0971996287960792","0.0971996287960792","0.0971996287960792","0.09273216276254971","0.09273216276254971","0.09273216276254971","","",""
"479","0.08127771177329123","0.08127771177329123","0.08127771177329123","0.07650152497051749","0.07650152497051749","0.07650152497051749","","",""
"480","0.07046606895095466","0.07046606895095466","0.07046606895095466","0.06560830674832686","0.06560830674832686","0.06560830674832686","","",""
"481","0.05890602140687406","0.05890602140687406","0.05890602140687406","0.05552819875534624","0.05552819875534624","0.05552819875534624","","",""
"482","0.05038274678401649","0.05038274678401649","0.05038274678401649","0.045891401059925556","0.045891401059925556","0.045891401059925556","","",""
"483","0.04470924086868763","0.04470924086868763","0.04470924086868763","0.040739480629563334","0.040739480629563334","0.040739480629563334","","",""
"484","0.041402609832584855","0.041402609832584855","0.041402609832584855","0.03756875129416585","0.03756875129416585","0.03756875129416585","","",""
"485","0.03836800299584866","0.03836800299584866","0.03836800299584866","0.034414137676358224","0.034414137676358224","0.034414137676358224","","",""
"486","0.03501184042543173","0.03501184042543173","0.03501184042543173","0.033117505945265295","0.033117505945265295","0.033117505945265295","","",""
"487","0.03364300891757011","0.03364300891757011","0.03364300891757011","0.03108369678258896","0.03108369678258896","0.03108369678258896","","",""
"488","0.03132003448903561","0.03132003448903561","0.03132003448903561","0.028589264154434205","0.028589264154434205","0.028589264154434205","","",""
"489","0.030963675864040852","0.030963675864040852","0.030963675864040852","0.029298203997313976","0.029298203997313976","0.029298203997313976","","",""
"490","0.030324212796986102","0.030324212796986102","0.030324212796986102","0.02856989622116089","0.02856989622116089","0.02856989622116089","","",""
"491","0.028026153817772865","0.028026153817772865","0.028026153817772865","0.026114750653505325","0.026114750653505325","0.026114750653505325","","",""
"492","0.026741980165243148","0.026741980165243148","0.026741980165243148","0.024840250983834265","0.024840250983834265","0.024840250983834265","","",""
"493","0.02614179253578186","0.02614179253578186","0.02614179253578186","0.02618622712790966","0.02618622712790966","0.02618622712790966","","",""
"494","0.02619944777339697","0.02619944777339697","0.02619944777339697","0.023580784276127816","0.023580784276127816","0.023580784276127816","","",""
"495","0.02520087018609047","0.02520087018609047","0.02520087018609047","0.022999314926564693","0.022999314926564693","0.022999314926564693","","",""
"496","0.0247340389713645","0.0247340389713645","0.0247340389713645","0.0243627667427063","0.0243627667427063","0.0243627667427063","","",""
"497","0.023916151598095892","0.023916151598095892","0.023916151598095892","0.022968407645821573","0.022968407645821573","0.022968407645821573","","",""
"498","0.0275708094984293","0.0275708094984293","0.0275708094984293","0.02169101326726377","0.02169101326726377","0.02169101326726377","","",""
"499","0.024078265875577928","0.024078265875577928","0.024078265875577928","0.023423527628183366","0.023423527628183366","0.023423527628183366","","",""
"500","0.02142971470952034","0.02142971470952034","0.02142971470952034","0.021785282269120215","0.021785282269120215","0.021785282269120215","","",""
"501","0.16164513505995273","0.16164513505995273","0.16164513505995273","0.1690165773779154","0.1690165773779154","0.1690165773779154","","",""
"502","0.10856972974026576","0.10856972974026576","0.10856972974026576","0.10791797979502007","0.10791797979502007","0.10791797979502007","","",""
"503","0.09265079586883075","0.09265079586883075","0.09265079586883075","0.09002288780291565","0.09002288780291565","0.09002288780291565","","",""
"504","0.08331204588670517","0.08331204588670517","0.08331204588670517","0.07827109391393605","0.07827109391393605","0.07827109391393605","","",""
"505","0.06916619873198215","0.06916619873198215","0.06916619873198215","0.06445332209565095","0.06445332209565095","0.06445332209565095","","",""
"506","0.06089464096352458","0.06089464096352458","0.06089464096352458","0.05453932551667094","0.05453932551667094","0.05453932551667094","","",""
"507","0.05260172900627367","0.05260172900627367","0.05260172900627367","0.04534885488450527","0.04534885488450527","0.04534885488450527","","",""
"508","0.04509641502052546","0.04509641502052546","0.04509641502052546","0.04177017368376255","0.04177017368376255","0.04177017368376255","","",""
"509","0.041311788745224474","0.041311788745224474","0.041311788745224474","0.03837370987981558","0.03837370987981558","0.03837370987981558","","",""
"510","0.03909264629706741","0.03909264629706741","0.03909264629706741","0.036789241135120394","0.036789241135120394","0.036789241135120394","","",""
"511","0.03766472890973091","0.03766472890973091","0.03766472890973091","0.034217375963926315","0.034217375963926315","0.034217375963926315","","",""
"512","0.03484662113711238","0.03484662113711238","0.03484662113711238","0.03234627477824688","0.03234627477824688","0.03234627477824688","","",""
"513","0.033379336558282374","0.033379336558282374","0.033379336558282374","0.032084346497431394","0.032084346497431394","0.032084346497431394","","",""
"514","0.032254231236875056","0.032254231236875056","0.032254231236875056","0.02944720961153507","0.02944720961153507","0.02944720961153507","","",""
"515","0.031486550979316234","0.031486550979316234","0.031486550979316234","0.02870109964162111","0.02870109964162111","0.02870109964162111","","",""
"516","0.02999187361449003","0.02999187361449003","0.02999187361449003","0.02753747008740902","0.02753747008740902","0.02753747008740902","","",""
"517","0.02860870249569416","0.02860870249569416","0.02860870249569416","0.026295090038329364","0.026295090038329364","0.026295090038329364","","",""
"518","0.028514578938484192","0.028514578938484192","0.028514578938484192","0.027574191493913533","0.027574191493913533","0.027574191493913533","","",""
"519","0.027273518182337284","0.027273518182337284","0.027273518182337284","0.028148447321727874","0.028148447321727874","0.028148447321727874","","",""
"520","0.02648726250976324","0.02648726250976324","0.02648726250976324","0.02376896031200886","0.02376896031200886","0.02376896031200886","","",""
"521","0.02644878577440977","0.02644878577440977","0.02644878577440977","0.024949551112949848","0.024949551112949848","0.024949551112949848","","",""
"522","0.025731780529022218","0.025731780529022218","0.025731780529022218","0.0227031472325325","0.0227031472325325","0.0227031472325325","","",""
"523","0.024389182701706886","0.024389182701706886","0.024389182701706886","0.021226338297128677","0.021226338297128677","0.021226338297128677","","",""
"524","0.023821907043457033","0.023821907043457033","0.023821907043457033","0.02239377768302802","0.02239377768302802","0.02239377768302802","","",""
"525","0.023931079655885697","0.023931079655885697","0.023931079655885697","0.02095941297709942","0.02095941297709942","0.02095941297709942","","",""
"526","0.15806376226246358","0.15806376226246358","0.15806376226246358","0.17480631932616233","0.17480631932616233","0.17480631932616233","","",""
"527","0.1018198465180467","0.1018198465180467","0.1018198465180467","0.10129631520132534","0.10129631520132534","0.10129631520132534","","",""
"528","0.08878558487165719","0.08878558487165719","0.08878558487165719","0.0826014795503579","0.0826014795503579","0.0826014795503579","","",""
"529","0.07803227140477248","0.07803227140477248","0.07803227140477248","0.07052540776319802","0.07052540776319802","0.07052540776319802","","",""
"530","0.06844651891849934","0.06844651891849934","0.06844651891849934","0.06360015370184556","0.06360015370184556","0.06360015370184556","","",""
"531","0.05904723061714321","0.05904723061714321","0.05904723061714321","0.054519317112863064","0.054519317112863064","0.054519317112863064","","",""
"532","0.05202887633677165","0.05202887633677165","0.05202887633677165","0.047407773057930175","0.047407773057930175","0.047407773057930175","","",""
"533","0.04540414940565825","0.04540414940565825","0.04540414940565825","0.043599876314401625","0.043599876314401625","0.043599876314401625","","",""
"534","0.04345922546461225","0.04345922546461225","0.04345922546461225","0.040816505942493676","0.040816505942493676","0.040816505942493676","","",""
"535","0.04005758371204138","0.04005758371204138","0.04005758371204138","0.03857620120048523","0.03857620120048523","0.03857620120048523","","",""
"536","0.0384873354434967","0.0384873354434967","0.0384873354434967","0.03605899807065725","0.03605899807065725","0.03605899807065725","","",""
"537","0.036445616334676745","0.036445616334676745","0.036445616334676745","0.034764447920024394","0.034764447920024394","0.034764447920024394","","",""
"538","0.03645475316792726","0.03645475316792726","0.03645475316792726","0.03335405515506864","0.03335405515506864","0.03335405515506864","","",""
"539","0.034429124258458614","0.034429124258458614","0.034429124258458614","0.03287114078528248","0.03287114078528248","0.03287114078528248","","",""
"540","0.03317532856017351","0.03317532856017351","0.03317532856017351","0.030877663493156432","0.030877663493156432","0.030877663493156432","","",""
"541","0.03274084437638521","0.03274084437638521","0.03274084437638521","0.03199038781225681","0.03199038781225681","0.03199038781225681","","",""
"542","0.03138857774436474","0.03138857774436474","0.03138857774436474","0.030187772046774627","0.030187772046774627","0.030187772046774627","","",""
"543","0.030564890913665294","0.030564890913665294","0.030564890913665294","0.02808372797444463","0.02808372797444463","0.02808372797444463","","",""
"544","0.030709501020610333","0.030709501020610333","0.030709501020610333","0.02808530904352665","0.02808530904352665","0.02808530904352665","","",""
"545","0.029456196613609792","0.029456196613609792","0.029456196613609792","0.027802785336971284","0.027802785336971284","0.027802785336971284","","",""
"546","0.02911599040031433","0.02911599040031433","0.02911599040031433","0.026675273133441806","0.026675273133441806","0.026675273133441806","","",""
"547","0.02903278762474656","0.02903278762474656","0.02903278762474656","0.026701234756037594","0.026701234756037594","0.026701234756037594","","",""
"548","0.028570484817028046","0.028570484817028046","0.028570484817028046","0.02750127252191305","0.02750127252191305","0.02750127252191305","","",""
"549","0.02854058235883713","0.02854058235883713","0.02854058235883713","0.025406289361417294","0.025406289361417294","0.025406289361417294","","",""
"550","0.028732633851468563","0.028732633851468563","0.028732633851468563","0.023696483047679066","0.023696483047679066","0.023696483047679066","","",""
"551","0.1571533528715372","0.1571533528715372","0.1571533528715372","0.16911863923072815","0.16911863923072815","0.16911863923072815","","",""
"552","0.11693432692438364","0.11693432692438364","0.11693432692438364","0.11206119041773491","0.11206119041773491","0.11206119041773491","","",""
